source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
CTNNB1,SMAD7,True,True,False,True,True,False,7,HPRD:15684397;InnateDB:15684397;NetPath:15684397;SignaLink3:15684397;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499,HPRD;InnateDB;NetPath;SignaLink3,post_translational,15684397;18988627;21071413;23331499,4,4,4
JAK2,IFNGR2,True,True,False,False,False,False,3,HPRD:7514165;Macrophage:7901766;SIGNOR:23898330,HPRD;Macrophage;PhosphoPoint;SIGNOR,post_translational,23898330;7514165;7901766,3,4,4
IFNGR2,JAK2,True,True,False,True,True,False,5,HPRD:7514165;Macrophage:7901766;SIGNOR:23898330;SignaLink3:16381926;SignaLink3:23331499,HPRD;Macrophage;SIGNOR;SignaLink3;Wang,post_translational,16381926;23331499;23898330;7514165;7901766,5,5,5
GSK3B,SMAD3,True,True,True,True,True,False,11,BioGRID:21310903;ProtMapper:18172167;ProtMapper:19002158;ProtMapper:19114991;ProtMapper:23077590;ProtMapper:28756206;SIGNOR:18172167;SignaLink3:18172167;SignaLink3:21071413;SignaLink3:23331499;iPTMnet:18172167,BioGRID;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;iPTMnet,post_translational,18172167;19002158;19114991;21071413;21310903;23077590;23331499;28756206,8,9,5
MAPK3,MYC,True,True,False,True,True,False,9,HPRD:9155018;InnateDB:15210690;SIGNOR:32482868;SignaLink3:15210690;SignaLink3:18463697;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9155018,BEL-Large-Corpus_ProtMapper;HPRD;InnateDB;KEGG-MEDICUS;PhosphoPoint;ProtMapper;SIGNOR;SignaLink3;Wang,post_translational,15210690;18463697;18988627;21071413;23331499;32482868;9155018,7,9,8
SIK1,SMAD7,True,True,False,True,True,False,3,NetPath:18725536;SignaLink3:19030025;SignaLink3:23331499,NetPath;SignaLink3,post_translational,18725536;19030025;23331499,3,2,2
AKT1,CTNNB1,True,True,False,True,True,False,20,ACSN:11882383;ACSN:12040186;ACSN:17374729;ACSN:17680028;ACSN:18218901;ACSN:20028971;ACSN:20214616;ACSN:20398329;ACSN:21303971;ACSN:21506126;ACSN:22094462;InnateDB:17287208;ProtMapper:12063252;ProtMapper:20858269;ProtMapper:21402455;SIGNOR:17287208;SignaLink3:19623618;SignaLink3:23331499;iPTMnet:12063252;iPTMnet:17287208,ACSN;HPRD_MIMP;InnateDB;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11882383;12040186;12063252;17287208;17374729;17680028;18218901;19623618;20028971;20214616;20398329;20858269;21303971;21402455;21506126;22094462;23331499,17,15,8
ESR1,AR,True,True,False,False,False,False,6,CancerCellMap:11000528;HPRD:12389206;NetPath:11000528;NetPath:11032808;SignaLink3:11000528;SignaLink3:23331499,CancerCellMap;HPRD;NetPath;SignaLink3,post_translational,11000528;11032808;12389206;23331499,4,4,4
AR,ESR1,True,True,False,True,True,False,8,CancerCellMap:11000528;HPRD:12389206;NetPath:11000528;NetPath:11032808;SignaLink3:11000528;SignaLink3:12389206;SignaLink3:18988627;SignaLink3:23331499,CancerCellMap;HPRD;NetPath;SignaLink3,post_translational,11000528;11032808;12389206;18988627;23331499,5,4,4
AR,CTNNB1,True,True,True,True,True,False,33,BioGRID:11916967;CancerCellMap:10987273;DIP:22187462;HPRD:11916967;HPRD:12588987;HPRD:12799378;HPRD:12944908;InnateDB:16428447;IntAct:10987273;IntAct:12588987;IntAct:21741601;IntAct:21885566;IntAct:22187462;Lit-BM-17:10987273;Lit-BM-17:11792709;Lit-BM-17:11916967;Lit-BM-17:12588987;Lit-BM-17:12944908;Lit-BM-17:14593076;Lit-BM-17:15060161;Lit-BM-17:15256534;Lit-BM-17:21741601;Lit-BM-17:21885566;NetPath:10987273;NetPath:12799378;SignaLink3:11792709;SignaLink3:11916967;SignaLink3:12588987;SignaLink3:12799378;SignaLink3:12944908;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499,BioGRID;CancerCellMap;DIP;HPRD;InnateDB;IntAct;Lit-BM-17;NetPath;SignaLink3;Wang,post_translational,10987273;11792709;11916967;12588987;12799378;12944908;14593076;15060161;15256534;16428447;18988627;21071413;21741601;21885566;22187462;23331499,16,10,10
RARA,CTNNB1,True,True,True,True,True,False,2,SignaLink3:10607566;SignaLink3:23331499,SignaLink3;Wang,post_translational,10607566;23331499,2,2,2
FBXW11,CTNNB1,True,True,True,True,False,True,5,IntAct:22682247;SIGNOR:10074433;SIGNOR:9784611;SignaLink3:23331499;SignaLink3:9784611,IntAct;SIGNOR;SignaLink3;Wang,post_translational,10074433;22682247;23331499;9784611,4,4,4
SMAD3,AR,True,True,True,True,True,False,11,HPRD:11280774;Lit-BM-17:11280774;Lit-BM-17:11707452;Lit-BM-17:12226080;NetPath:11248024;NetPath:11280774;SignaLink3:11248024;SignaLink3:11280774;SignaLink3:11707452;SignaLink3:12226080;SignaLink3:23331499,HPRD;Lit-BM-17;NetPath;SignaLink3;Wang,post_translational,11248024;11280774;11707452;12226080;23331499,5,5,5
MYC,SMAD2,True,True,False,True,True,False,6,CancerCellMap:11804592;HPRD:11804592;Lit-BM-17:11804592;NetPath:11804592;SignaLink3:11804592;SignaLink3:23331499,CancerCellMap;HPRD;Lit-BM-17;NetPath;SignaLink3;Wang,post_translational,11804592;23331499,2,6,6
MAPK3,ETS1,True,True,False,True,True,False,12,HPRD:11948414;HPRD:12048211;KEA:11948414;KEA:12048211;KEA:8761310;ProtMapper:11948414;SIGNOR:11948414;SignaLink3:11948414;SignaLink3:12048211;SignaLink3:23331499;iPTMnet:11948414;iPTMnet:12048211,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11948414;12048211;23331499;8761310,4,16,9
NUP153,SMAD2,True,True,False,True,True,False,5,CancerCellMap:12191473;HPRD:12191473;NetPath:12191473;SignaLink3:12191473;SignaLink3:23331499,CancerCellMap;HPRD;NetPath;SignaLink3;Wang,post_translational,12191473;23331499,2,5,5
NR3C1,SMAD3,True,True,False,True,True,False,4,HPRD:10518526;HPRD:12902338;SignaLink3:12902338;SignaLink3:23331499,HPRD;SignaLink3;Wang,post_translational,10518526;12902338;23331499,3,3,3
SMAD3,NR3C1,True,False,True,False,False,False,2,HPRD:10518526;HPRD:12902338,HPRD;Wang,post_translational,10518526;12902338,2,2,2
NUP153,SMAD3,True,True,False,True,True,False,4,HPRD:12917407;NetPath:12917407;SignaLink3:12917407;SignaLink3:23331499,HPRD;NetPath;SignaLink3;Wang,post_translational,12917407;23331499,2,4,4
FBXW11,SMAD4,True,True,False,True,True,False,3,SIGNOR:14988407;SignaLink3:14988407;SignaLink3:23331499,SIGNOR;SignaLink3,post_translational,14988407;23331499,2,2,2
AKT1,PRKACA,True,True,False,True,True,False,10,ACSN:16537363;ACSN:17052453;ACSN:17680028;ACSN:17688959;ACSN:19575820;ACSN:20016067;ACSN:20214616;ACSN:20398329;SignaLink3:16537363;SignaLink3:23331499,ACSN;PhosphoNetworks;SignaLink3;Wang,post_translational,16537363;17052453;17680028;17688959;19575820;20016067;20214616;20398329;23331499,9,4,4
NR3C1,AR,True,True,True,True,True,False,5,HPRD:9162033;NetPath:9162033;SIGNOR:9162033;SignaLink3:23331499;SignaLink3:9162033,HPRD;NetPath;SIGNOR;SignaLink3;Wang,post_translational,23331499;9162033,2,5,5
AR,NR3C1,True,True,True,True,True,False,5,HPRD:9162033;NetPath:9162033;SIGNOR:9162033;SignaLink3:23331499;SignaLink3:9162033,HPRD;NetPath;SIGNOR;SignaLink3;Wang,post_translational,23331499;9162033,2,5,5
ESR1,NRIP1,True,True,False,False,False,False,13,BioGRID:7641693;HPRD:7641693;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:16439465;Lit-BM-17:21182203;Lit-BM-17:26153859;Lit-BM-17:26166704;Lit-BM-17:7641693;Lit-BM-17:8887632;Lit-BM-17:9115274;Lit-BM-17:9192902,BioGRID;HPRD;LMPID;Lit-BM-17;Wang,post_translational,11078741;16439465;16990259;21182203;26153859;26166704;7641693;8887632;9115274;9192902,10,5,5
NRIP1,ESR1,True,True,True,True,True,False,18,BioGRID:7641693;HPRD:7641693;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:16439465;Lit-BM-17:21182203;Lit-BM-17:26153859;Lit-BM-17:26166704;Lit-BM-17:7641693;Lit-BM-17:8887632;Lit-BM-17:9115274;Lit-BM-17:9192902;SignaLink3:12554755;SignaLink3:16439465;SignaLink3:23331499;SignaLink3:7641693;SignaLink3:8887632,BioGRID;HPRD;LMPID;Lit-BM-17;SignaLink3;Wang,post_translational,11078741;12554755;16439465;16990259;21182203;23331499;26153859;26166704;7641693;8887632;9115274;9192902,12,6,6
RARA,NRIP1,True,True,False,True,True,False,19,HPRD:10531331;HPRD:12549917;HPRD:16713569;IntAct:17641689;IntAct:25416956;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:10082574;Lit-BM-17:12503607;Lit-BM-17:12549917;Lit-BM-17:14581481;Lit-BM-17:17641689;Lit-BM-17:8887632;SignaLink3:10082574;SignaLink3:10531331;SignaLink3:12549917;SignaLink3:16713569;SignaLink3:23331499,HPRD;IntAct;LMPID;Lit-BM-17;SignaLink3;Wang,post_translational,10082574;10531331;11078741;12503607;12549917;14581481;16713569;16990259;17641689;23331499;25416956;8887632;9192902,13,6,6
NRIP1,RARA,True,True,False,True,True,False,19,HPRD:10531331;HPRD:12549917;HPRD:16713569;IntAct:17641689;IntAct:25416956;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:10082574;Lit-BM-17:12503607;Lit-BM-17:12549917;Lit-BM-17:14581481;Lit-BM-17:17641689;Lit-BM-17:8887632;SignaLink3:12503607;SignaLink3:12549917;SignaLink3:14581481;SignaLink3:23331499;SignaLink3:8887632,HPRD;IntAct;LMPID;Lit-BM-17;SignaLink3;Wang,post_translational,10082574;10531331;11078741;12503607;12549917;14581481;16713569;16990259;17641689;23331499;25416956;8887632;9192902,13,6,6
MAPK3,FOS,True,True,False,True,True,False,41,ACSN:11274345;ACSN:12697810;ACSN:12738796;ACSN:15187187;ACSN:15547943;ACSN:16393692;ACSN:17052211;ACSN:17255949;ACSN:17439715;ACSN:18039929;ACSN:18775330;ACSN:19541618;ACSN:19565474;ACSN:20506250;ACSN:8226933;ACSN:8388392;ACSN:8545107;ACSN:9604935;ELM:12134156;ELM:21098038;KEA:12134156;KEA:12972619;KEA:7816602;PhosphoSite:16055710;PhosphoSite:17018293;PhosphoSite:26725323;PhosphoSite:7816602;ProtMapper:12972619;ProtMapper:7816602;SIGNOR:12972619;SIGNOR:16055710;SIGNOR:7816602;SignaLink3:15084594;SignaLink3:17722974;SignaLink3:23109003;dbPTM:12134156;dbPTM:7588633;iPTMnet:12972619;iPTMnet:7816602;phosphoELM:12972619;phosphoELM:7816602,ACSN;BEL-Large-Corpus_ProtMapper;ELM;HPRD_MIMP;KEA;KEGG-MEDICUS;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,11274345;12134156;12697810;12738796;12972619;15084594;15187187;15547943;16055710;16393692;17018293;17052211;17255949;17439715;17722974;18039929;18775330;19541618;19565474;20506250;21098038;23109003;26725323;7588633;7816602;8226933;8388392;8545107;9604935,29,25,14
PRKACA,TIAM1,True,True,False,True,True,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD;PhosphoPoint;Wang,post_translational,10212259;10734127;9407095,3,5,5
TIAM1,PRKACA,True,True,False,False,False,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD,post_translational,10212259;10734127;9407095,3,3,3
IQGAP1,CTNNB1,True,False,True,True,False,True,7,CA1:10473551;CA1:9694656;HPRD:11734550;HPRD:12446675;HPRD:16622255;InnateDB:11734550;InnateDB:12377780,CA1;HPRD;InnateDB;Wang,post_translational,10473551;11734550;12377780;12446675;16622255;9694656,6,4,4
AURKA,AR,True,True,False,True,True,False,4,PhosphoSite:20713353;ProtMapper:15605001;SIGNOR:20713353;iPTMnet:20713353,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,15605001;20713353,2,9,5
STAT1,RELA,True,False,True,True,False,True,3,HPRD:16481475;InnateDB:16481475;SIGNOR:16481475,HPRD;InnateDB;SIGNOR,post_translational,16481475,1,3,3
TP53,CDK1,True,True,False,False,False,False,4,BioGRID:11327730;DIP:9467949;ELM:2141171;HPRD:11327730,BioGRID;DIP;ELM;HPRD,post_translational,11327730;2141171;9467949,3,4,4
CDK1,TP53,True,True,False,True,True,False,19,BioGRID:11327730;DIP:9467949;ELM:2141171;HPRD:11327730;KEA:17570479;KEA:7862459;ProtMapper:11078726;ProtMapper:12767922;ProtMapper:1584757;ProtMapper:20661218;ProtMapper:20808790;ProtMapper:2156209;ProtMapper:26029996;ProtMapper:27726420;ProtMapper:8357826;ProtMapper:9467949;SIGNOR:24173284;iPTMnet:11078726;iPTMnet:20808790,BioGRID;DIP;ELM;HPRD;HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP,post_translational,11078726;11327730;12767922;1584757;17570479;20661218;20808790;2141171;2156209;24173284;26029996;27726420;7862459;8357826;9467949,15,20,10
CDK1,RUNX1,True,True,True,True,True,False,13,PhosphoSite:18003885;PhosphoSite:21059642;ProtMapper:16046550;ProtMapper:17015473;ProtMapper:19386523;ProtMapper:21059642;ProtMapper:25914884;SIGNOR:16046550;SIGNOR:17015473;SIGNOR:21059642;iPTMnet:16046550;iPTMnet:17015473;iPTMnet:21059642,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,16046550;17015473;18003885;19386523;21059642;25914884,6,11,5
SRC,AKT1,True,True,False,True,True,False,16,Adhesome:11445557;Adhesome:12600984;Adhesome:18283331;HPRD-phos:11445557;HPRD:11445557;InnateDB:18283331;KEA:11445557;KEA:12600984;Lit-BM-17:23242524;Lit-BM-17:25241761;ProtMapper:11445557;ProtMapper:12600984;SIGNOR:11445557;SIGNOR:12600984;iPTMnet:11445557;iPTMnet:12600984,Adhesome;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;Lit-BM-17;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_KEA,post_translational,11445557;12600984;18283331;23242524;25241761,5,19,12
AKT1,SRC,True,True,False,False,False,False,7,Adhesome:11445557;Adhesome:12600984;Adhesome:18283331;HPRD:11445557;InnateDB:18283331;Lit-BM-17:23242524;Lit-BM-17:25241761,Adhesome;HPRD;InnateDB;Lit-BM-17;PhosphoPoint,post_translational,11445557;12600984;18283331;23242524;25241761,5,5,5
SRC,CTNNB1,True,True,True,True,True,False,46,ACSN:10593980;ACSN:12123611;ACSN:15782139;ACSN:16492141;ACSN:9278444;ACSN:9592087;HPRD:11279024;KEA:10593980;KEA:11279024;PhosphoSite:17087658;PhosphoSite:20026641;PhosphoSite:22056988;ProtMapper:10593980;ProtMapper:11279024;ProtMapper:11836526;ProtMapper:12408824;ProtMapper:12571228;ProtMapper:14517306;ProtMapper:16831887;ProtMapper:20840866;ProtMapper:21195420;ProtMapper:21903109;ProtMapper:22056988;ProtMapper:22200182;ProtMapper:22247700;ProtMapper:22264731;ProtMapper:22515442;ProtMapper:22605996;ProtMapper:23476652;ProtMapper:23640056;ProtMapper:23824743;ProtMapper:24816560;ProtMapper:25041845;ProtMapper:25164010;ProtMapper:25423132;ProtMapper:25850673;ProtMapper:26453937;ProtMapper:26918136;ProtMapper:27177845;ProtMapper:27203386;SIGNOR:11279024;SIGNOR:22056988;iPTMnet:11279024;iPTMnet:22056988;iPTMnet:23640056;phosphoELM:11279024,ACSN;HPRD;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10593980;11279024;11836526;12123611;12408824;12571228;14517306;15782139;16492141;16831887;17087658;20026641;20840866;21195420;21903109;22056988;22200182;22247700;22264731;22515442;22605996;23476652;23640056;23824743;24816560;25041845;25164010;25423132;25850673;26453937;26918136;27177845;27203386;9278444;9592087,35,24,11
CTNNB1,SRC,True,True,False,False,False,False,13,ACSN:16039586;ACSN:16099633;ACSN:17143292;ACSN:17496910;ACSN:19029934;ACSN:19171760;ACSN:19619488;ACSN:19734908;ACSN:22007144;ACSN:22203675;ACSN:22370635;ACSN:23343194;HPRD:11279024,ACSN;HPRD;Wang,post_translational,11279024;16039586;16099633;17143292;17496910;19029934;19171760;19619488;19734908;22007144;22203675;22370635;23343194,13,3,3
PRKACA,TP53,True,True,False,True,True,False,13,HPRD:1454855;HPRD:9571186;HPRD:9935181;KEA:1454855;KEA:9315650;KEA:9571186;PhosphoSite:15659650;PhosphoSite:18812399;PhosphoSite:19933256;ProtMapper:9571186;SIGNOR:9571186;iPTMnet:1454855;iPTMnet:9571186,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,1454855;15659650;18812399;19933256;9315650;9571186;9935181,7,16,8
PRKACA,IQGAP1,True,True,False,True,True,False,17,PhosphoSite:15355962;PhosphoSite:15695813;PhosphoSite:21349850;PhosphoSite:27815503;PhosphoSite:28739799;PhosphoSite:31474712;ProtMapper:15355962;ProtMapper:15695813;ProtMapper:21349850;ProtMapper:25618329;ProtMapper:25733387;SIGNOR:15355962;SIGNOR:15695813;SIGNOR:21349850;iPTMnet:15355962;iPTMnet:15695813;iPTMnet:21349850,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,15355962;15695813;21349850;25618329;25733387;27815503;28739799;31474712,8,12,5
PRKACA,ESR1,True,True,True,True,True,False,9,HPRD:9891036;PhosphoSite:22266331;PhosphoSite:9891036;ProtMapper:15193262;ProtMapper:9891036;SIGNOR:15193262;SIGNOR:9891036;iPTMnet:15193262;iPTMnet:9891036,HPRD;HPRD_MIMP;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,15193262;22266331;9891036,3,12,7
CDK2,NR3C1,True,True,False,True,True,False,2,ProtMapper:9199329;SIGNOR:9199329,ProtMapper;SIGNOR;SIGNOR_ProtMapper,post_translational,9199329,1,3,2
CDK2,SMAD3,True,False,True,True,False,True,33,ACSN:10197981;ACSN:12193595;ACSN:15241418;ACSN:16156666;HPRD-phos:15241418;HPRD-phos:19413330;HPRD-phos:20068231;HPRD:15241418;KEA:10197981;KEA:14512875;KEA:15241418;KEA:15520018;KEA:16156666;Lit-BM-17:15241418;Lit-BM-17:25241761;ProtMapper:15212693;ProtMapper:15241418;ProtMapper:17099224;ProtMapper:19114991;SIGNOR:15241418;SIGNOR:19114991;dbPTM:15241418;dbPTM:16156666;dbPTM:19218245;dbPTM:19413330;iPTMnet:15241418;iPTMnet:15520018;iPTMnet:19114991;iPTMnet:19413330;iPTMnet:20068231;phosphoELM:15241418;phosphoELM:15520018,ACSN;BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Lit-BM-17;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10197981;12193595;14512875;15212693;15241418;15520018;16156666;17099224;19114991;19218245;19413330;20068231;25241761,13,23,13
CDK2,RUNX1,True,True,True,True,True,True,8,KEA:17570479;ProtMapper:16046550;ProtMapper:17015473;ProtMapper:25914884;SIGNOR:16046550;SIGNOR:17015473;iPTMnet:16046550;iPTMnet:17015473,HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,16046550;17015473;17570479;25914884,4,12,5
CDK2,RBL2,True,False,True,True,False,True,17,BioGRID:10825149;BioGRID:9188854;HPRD:9188854;KEA:11042701;KEA:11157749;KEA:17570479;PhosphoSite:11042701;PhosphoSite:20857408;ProtMapper:11157749;ProtMapper:12006580;ProtMapper:15212693;SIGNOR:11157749;SIGNOR:12006580;iPTMnet:11157749;iPTMnet:12006580;phosphoELM:11157749,BEL-Large-Corpus_ProtMapper;BioGRID;HPRD;HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10825149;11042701;11157749;12006580;15212693;17570479;20857408;9188854,8,20,10
JAK2,MAPK3,True,False,False,False,False,False,7,KEA:11971971;KEA:15466476;KEA:16464493;KEA:17081983;KEA:7687743;KEA:7867743;KEA:8626767,HPRD_MIMP;KEA;MIMP;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,post_translational,11971971;15466476;16464493;17081983;7687743;7867743;8626767,7,8,3
MAPK3,JAK2,True,False,True,False,False,False,4,KEA:16705160;ProtMapper:16705159;SIGNOR:16705159;iPTMnet:16705159,KEA;Kinexus_KEA;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,16705159;16705160,2,6,4
MAPK3,ESR1,True,True,False,True,True,False,21,HPRD:12118371;KEA:10949034;KEA:12093745;KEA:12118371;KEA:15059947;KEA:15461668;KEA:15528270;KEA:16076840;KEA:7491495;KEA:7838153;KEA:9528769;ProtMapper:14680484;ProtMapper:15212693;ProtMapper:17615152;ProtMapper:18372406;SIGNOR:17615152;SIGNOR:18372406;iPTMnet:17615152;iPTMnet:18372406;iPTMnet:7491495;phosphoELM:7491495,BEL-Large-Corpus_ProtMapper;HPRD;HPRD_MIMP;KEA;KEGG-MEDICUS;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10949034;12093745;12118371;14680484;15059947;15212693;15461668;15528270;16076840;17615152;18372406;7491495;7838153;9528769,14,19,11
TP53,MAPK3,True,False,True,False,False,False,2,HPRD:10958792;InnateDB:10958792,HPRD;InnateDB;Wang,post_translational,10958792,1,3,3
MAPK3,TP53,True,True,False,True,True,False,17,HPRD:10958792;InnateDB:10958792;PhosphoSite:10348343;PhosphoSite:10747897;PhosphoSite:11239457;PhosphoSite:12393879;PhosphoSite:17237827;PhosphoSite:18523266;PhosphoSite:24194938;PhosphoSite:25767119;PhosphoSite:28937686;PhosphoSite:9467949;PhosphoSite:9739174;ProtMapper:12955074;SIGNOR:12955074;iPTMnet:10781582;iPTMnet:12955074,HPRD;HPRD_MIMP;InnateDB;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,10348343;10747897;10781582;10958792;11239457;12393879;12955074;17237827;18523266;24194938;25767119;28937686;9467949;9739174,14,13,8
MAPK3,NUP153,True,False,False,False,False,False,3,ProtMapper:19767751;SIGNOR:19767751;iPTMnet:19767751,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,19767751,1,10,4
GSK3B,TP53,True,True,True,True,True,False,24,ELM:11483158;HPRD-phos:11483158;HPRD-phos:12064478;HPRD:11483158;HPRD:12048243;HPRD:12064478;IntAct:14744935;IntAct:21900206;KEA:11483158;KEA:11709713;KEA:12064478;KEA:16552184;KEA:17570479;KEA:9372954;Lit-BM-17:12048243;Lit-BM-17:14744935;Lit-BM-17:21900206;ProtMapper:11483158;ProtMapper:14744935;ProtMapper:21929745;ProtMapper:23840442;SIGNOR:11483158;iPTMnet:11483158;iPTMnet:12064478,ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11483158;11709713;12048243;12064478;14744935;16552184;17570479;21900206;21929745;23840442;9372954,11,24,12
