source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
RRP1B,PARP1,True,False,False,False,False,False,1,LncRNADisease:19710015,LncRNADisease,lncrna_post_transcriptional,19710015,1.0,1,1
IFNGR2,JAK2,True,True,False,True,True,False,5,HPRD:7514165;Macrophage:7901766;SIGNOR:23898330;SignaLink3:16381926;SignaLink3:23331499,HPRD;Macrophage;SIGNOR;SignaLink3;Wang,post_translational,16381926;23331499;23898330;7514165;7901766,5.0,5,5
ESR1,AR,True,True,False,False,False,False,6,CancerCellMap:11000528;HPRD:12389206;NetPath:11000528;NetPath:11032808;SignaLink3:11000528;SignaLink3:23331499,CancerCellMap;HPRD;NetPath;SignaLink3,post_translational,11000528;11032808;12389206;23331499,4.0,4,4
AR,ESR1,True,True,False,True,True,False,8,CancerCellMap:11000528;HPRD:12389206;NetPath:11000528;NetPath:11032808;SignaLink3:11000528;SignaLink3:12389206;SignaLink3:18988627;SignaLink3:23331499,CancerCellMap;HPRD;NetPath;SignaLink3,post_translational,11000528;11032808;12389206;18988627;23331499,5.0,4,4
NRIP1,ESR1,True,True,True,True,True,False,18,BioGRID:7641693;HPRD:7641693;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:16439465;Lit-BM-17:21182203;Lit-BM-17:26153859;Lit-BM-17:26166704;Lit-BM-17:7641693;Lit-BM-17:8887632;Lit-BM-17:9115274;Lit-BM-17:9192902;SignaLink3:12554755;SignaLink3:16439465;SignaLink3:23331499;SignaLink3:7641693;SignaLink3:8887632,BioGRID;HPRD;LMPID;Lit-BM-17;SignaLink3;Wang,post_translational,11078741;12554755;16439465;16990259;21182203;23331499;26153859;26166704;7641693;8887632;9115274;9192902,12.0,6,6
TIAM1,PRKACA,True,True,False,False,False,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD,post_translational,10212259;10734127;9407095,3.0,3,3
PRKACA,ESR1,True,True,True,True,True,False,9,HPRD:9891036;PhosphoSite:22266331;PhosphoSite:9891036;ProtMapper:15193262;ProtMapper:9891036;SIGNOR:15193262;SIGNOR:9891036;iPTMnet:15193262;iPTMnet:9891036,HPRD;HPRD_MIMP;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,15193262;22266331;9891036,3.0,12,7
PRKACA,HES1,True,False,True,True,False,True,6,HPRD:9389649;KEA:17570479;KEA:9389649;ProtMapper:9389649;SIGNOR:9389649;iPTMnet:9389649,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,17570479;9389649,2.0,14,7
PRKACA,AR,True,False,False,False,False,False,1,PhosphoSite:18511414,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,post_translational,18511414,1.0,5,3
PRKCB,PRKACA,True,False,False,False,False,False,2,KEA:15364915;KEA:17570479,KEA;NetworKIN_KEA;phosphoELM_KEA,post_translational,15364915;17570479,2.0,3,1
DYRK1A,MYC,True,False,False,False,False,False,2,ProtMapper:24901999;iPTMnet:24901999,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,24901999,1.0,5,2
JAK2,HES1,True,False,False,False,False,False,2,HPRD:15156153;NetPath:15156153,HPRD;NetPath;PhosphoPoint;Wang,post_translational,15156153,1.0,4,4
NRIP1,AR,True,True,False,True,True,False,2,HPRD:9368054;NetPath:9368054,HPRD;NetPath;Wang,post_translational,9368054,1.0,3,3
PRKCB,HES1,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
AR,HES1,True,False,False,False,False,False,1,,DoRothEA-reviews_DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,4,0
AR,MYC,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;FANTOM4_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,20610535,1.0,6,2
AR,PRKACA,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,20610535,1.0,4,2
ESR1,HES1,True,False,False,False,False,False,1,HTRIdb:18414489,DoRothEA;ENCODE-proximal;HTRIdb;PAZAR_DoRothEA,transcriptional,18414489,1.0,4,3
ESR1,MYC,True,False,False,False,False,False,2,HTRIdb:14722073;HTRIdb:18414489,DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,14722073;18414489,2.0,8,2
ETS2,MYC,True,False,False,False,False,False,1,,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
MYC,HES1,True,False,False,False,False,False,0,,IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
RUNX1,PRKACA,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20019798,1.0,3,2
RUNX1,PRKCB,True,False,False,False,False,False,2,DoRothEA:14561740;HTRIdb:14561740,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,14561740,1.0,5,2
ID2,TCF12,True,False,True,True,False,True,3,HPRD:9242638;NetPath:9242638;SIGNOR:9242638,HPRD;NetPath;SIGNOR;Wang,post_translational,9242638.0,1.0,4,4
DYRK1A,ID2,True,False,False,False,False,False,1,ProtMapper:26735018,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,post_translational,26735018.0,1.0,4,1
AR,TCF12,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535.0,1.0,3,2
MYC,ID2,True,False,False,False,False,False,1,HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,12695333.0,1.0,6,2
MYC,TCF12,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;ENCODE-distal;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333.0,1.0,7,3
ID2,ATOH1,True,False,True,True,False,True,1,SPIKE:16407553,SPIKE,post_translational,16407553,1.0,1,1
NOTCH1,ATOH1,True,False,True,True,False,True,1,SPIKE:16283144,SPIKE,post_translational,16283144,1.0,1,1
JAK2,ATOH1,True,True,False,True,True,False,1,SIGNOR:29168692,SIGNOR,post_translational,29168692,1.0,1,1
IL10RB,JAK2,True,True,False,True,True,False,0,,Wang,post_translational,,,1,1
IFNAR1,JAK2,True,True,False,True,True,False,0,,Wang,post_translational,,,1,1
IFNAR2,JAK2,True,True,False,True,True,False,0,,Wang,post_translational,,,1,1
RUNX1,CTBP2,True,True,False,True,True,False,0,,Wang,post_translational,,,1,1
ERG,AR,True,False,False,False,False,False,0,,IntAct_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
GABPA,E2F4,True,False,False,False,False,False,0,,ENCODE-proximal,transcriptional,,,1,1
E2F4,NEUROG2,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA,transcriptional,17531812.0,1.0,3,2
TCF12,NEUROG2,True,False,False,False,False,False,0,,ENCODE-proximal,transcriptional,,,1,1
CTBP2,NEUROG2,True,False,False,False,False,False,0,,ENCODE-proximal,transcriptional,,,1,1
AR,CTBP2,True,False,False,False,False,False,1,HTRIdb:20610535,HTRIdb,transcriptional,20610535.0,1.0,1,1
AR,NEUROG2,True,False,False,False,False,False,1,HTRIdb:20610535,HTRIdb,transcriptional,20610535.0,1.0,1,1
NOTCH1,HEY2,True,True,False,True,True,False,1,ACSN:21828089,ACSN;Wang,post_translational,21828089,1.0,2,2
HEY2,NOTCH1,True,False,True,False,False,False,1,SIGNOR:16682003,SIGNOR,post_translational,16682003,1.0,1,1
TCF4,ID2,True,True,False,True,True,False,19,ACSN:11708773;ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15181457;ACSN:15252039;ACSN:16940750;ACSN:17615296;ACSN:19751508;ACSN:22270359;ACSN:7542250;ACSN:8666229;HPRD:11591653;HPRD:9242638;IntAct:16549780;Lit-BM-17:25609649;Lit-BM-17:8576241;Lit-BM-17:9242638;Lit-BM-17:9584154,ACSN;HPRD;IntAct;Lit-BM-17;Wang,post_translational,11591653;11708773;11955436;11967263;12051714;15181457;15252039;16549780;16940750;17615296;19751508;22270359;25609649;7542250;8576241;8666229;9242638;9584154,18.0,5,5
ID2,TCF4,True,False,True,False,False,False,8,HPRD:11591653;HPRD:9242638;IntAct:16549780;Lit-BM-17:25609649;Lit-BM-17:8576241;Lit-BM-17:9242638;Lit-BM-17:9584154;SIGNOR:9242638,HPRD;IntAct;Lit-BM-17;SIGNOR;Wang,post_translational,11591653;16549780;25609649;8576241;9242638;9584154,6.0,5,5
TCF4,AR,True,False,True,True,False,True,2,HPRD:12799378;NetPath:12799378,HPRD;NetPath;Wang,post_translational,12799378,1.0,3,3
MAP4K4,TCF4,True,False,False,False,False,False,1,ProtMapper:27447672,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,27447672,1.0,3,1
AR,FOXP1,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1.0,3,2
AR,MAP4K4,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1.0,3,2
AR,TCF4,True,False,False,False,False,False,2,DoRothEA:12799378;HTRIdb:20610535,DoRothEA;HTRIdb;TRRUST_DoRothEA,transcriptional,12799378;20610535,2.0,3,2
ZNF225,AR,True,False,True,True,False,True,1,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
ZNF225,TCF4,True,True,False,True,True,False,1,,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
RUNX1,FOXP1,True,False,False,False,False,False,0,,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,4,0
FOXP1,TCF4,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,4,0
RUNX1,MAP4K4,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,3,0
CTBP2,NEUROG3,True,False,False,False,False,False,0,,ENCODE-proximal,transcriptional,,,1,1
APP,GSK3B,True,True,False,False,False,False,5,HPRD:10936190;HPRD:15178331;HPRD:8764598;ProtMapper:29215943;SIGNOR:8764598,HPRD;ProtMapper;SIGNOR;Sparser_ProtMapper;Wang,post_translational,10936190;15178331;29215943;8764598,4.0,5,4
CDK1,NEUROD1,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1.0,2,1
CDK2,NEUROD1,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1.0,2,1
GSK3B,NEUROD1,True,True,False,True,True,False,1,KEA:17570479,KEA;NetworKIN_KEA;PhosphoNetworks;Wang,post_translational,17570479,1.0,4,3
DYRK1A,GSK3B,True,False,False,False,False,False,1,ProtMapper:29215943,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29215943,1.0,3,1
CBS,CDK2,True,False,False,False,False,False,1,ProtMapper:21372285,ProtMapper;REACH_ProtMapper,post_translational,21372285,1.0,2,1
ETS2,CDK1,True,False,False,False,False,False,2,DoRothEA:7867724;PAZAR:12760745,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,12760745;7867724,2.0,6,2
CDK2,MYC,True,True,False,True,True,False,13,KEA:17570479;ProtMapper:20445224;ProtMapper:22348395;ProtMapper:27653698;ProtMapper:29896817;SPIKE:19966300;dbPTM:15103331;dbPTM:17081983;dbPTM:17558397;dbPTM:18669648;dbPTM:19966300;dbPTM:20713526;dbPTM:8386367,KEA;NetworKIN_KEA;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SPIKE;Sparser_ProtMapper;dbPTM,post_translational,15103331;17081983;17558397;17570479;18669648;19966300;20445224;20713526;22348395;27653698;29896817;8386367,12.0,8,4
CDK2,ID3,True,False,True,True,False,True,9,CancerCellMap:9372912;HPRD-phos:9372912;HPRD:9372912;KEA:9372912;ProtMapper:28122577;ProtMapper:9372912;SIGNOR:9372912;iPTMnet:9372912;phosphoELM:9372912,CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,28122577;9372912,2.0,19,10
ITGB2,PTK2B,True,True,False,True,True,False,2,Adhesome:10961871;HPRD:10961871,Adhesome;HPRD;Wang,post_translational,10961871,1.0,3,3
PTK2B,ID3,True,False,False,False,False,False,2,PhosphoSite:25090023;PhosphoSite:9372912,PhosphoSite;PhosphoSite_noref,post_translational,25090023;9372912,2.0,2,1
ETS1,ID3,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ETS1,MYC,True,False,False,False,False,False,0,,ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
SPI1,ETS1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
MYC,ID3,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1.0,5,2
RUNX1,PTK2B,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
SPI1,ID3,True,False,False,False,False,False,0,,ENCODE-proximal;PAZAR_DoRothEA,transcriptional,,,2,1
SPI1,PTK2B,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,3,0
CTBP2,NEUROD2,True,False,False,False,False,False,0,,ENCODE-proximal,transcriptional,,,1,1
DYRK1A,TP53,True,True,False,True,True,False,4,ProtMapper:20696760;ProtMapper:24901999;SIGNOR:20696760;iPTMnet:20696760,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,20696760;24901999,2.0,11,4
SIK1,TP53,True,True,False,True,True,False,2,ProtMapper:19622832;iPTMnet:19622832,NCI-PID_ProtMapper;ProtMapper;Wang;iPTMnet,post_translational,19622832,1.0,4,3
CEBPA,HES2,True,False,False,False,False,False,1,PAZAR:20219941,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20219941,1.0,3,2
ETS2,TP53,True,False,False,False,False,False,0,,FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
TP53,HES2,True,False,False,False,False,False,1,PAZAR:21394211,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,21394211,1.0,3,2
MYC,ASCL2,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333.0,1.0,5,2
E2F4,ASCL3,True,False,False,False,False,False,1,HTRIdb:17531812,HTRIdb,transcriptional,17531812.0,1.0,1,1
