source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
SUMO3,CEBPA,True,False,False,False,False,False,2,HPRD-phos:12511558;HPRD:12511558,HPRD;HPRD-phos,post_translational,12511558,1,2,2
RUNX1,CEBPA,True,False,True,True,False,True,1,HPRD:17431401,HPRD;Wang,post_translational,17431401,1,2,2
ETS2,ETS1,True,True,False,True,True,False,1,HPRD:9334186,HPRD;Wang,post_translational,9334186,1,2,2
ZNF225,CEBPA,True,False,False,False,False,False,0,,ABS;PAZAR_DoRothEA,transcriptional,,,2,1
CEBPA,HES3,True,False,False,False,False,False,1,PAZAR:20219941,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20219941,1,3,2
CEBPA,RUNX1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ETS1,ZNF225,True,True,False,True,True,False,2,DoRothEA:19074849;HTRIdb:19074849,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,19074849,1,8,3
ETS2,ZNF225,True,False,False,False,False,False,1,,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
ZNF225,HES3,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ZNF225,RUNX1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ZNF225,SUMO3,True,False,False,False,False,False,1,PAZAR:20690147,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20690147,1,3,2
ETS1,ETS2,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,4,0
ETS1,HES3,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20019798,1,3,2
ETS1,RUNX1,True,True,False,True,True,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA,transcriptional,,,6,0
