ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006164,purine nucleotide biosynthetic process,11/149,242/18903,3.524409342392963e-6,0.0029906590036701316,0.002709219349674495,HPCA/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/NOS1/ATP5PF/NDUFV3/DIP2A,11
GO:0072522,purine-containing compound biosynthetic process,11/149,251/18903,4.999660584413155e-6,0.0029906590036701316,0.002709219349674495,HPCA/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/NOS1/ATP5PF/NDUFV3/DIP2A,11
GO:0009165,nucleotide biosynthetic process,12/149,304/18903,5.371900214695631e-6,0.0029906590036701316,0.002709219349674495,HPCA/NDUFS2/MPC2/NME7/KMO/NME9/SNCA/NME5/NOS1/ATP5PF/NDUFV3/DIP2A,12
GO:0006163,purine nucleotide metabolic process,15/149,476/18903,5.551443785624544e-6,0.0029906590036701316,0.002709219349674495,HPCA/PDE4B/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/DLG2/NOS1/ATP5PF/APP/PDE9A/NDUFV3/DIP2A,15
GO:1901293,nucleoside phosphate biosynthetic process,12/149,306/18903,5.742432802746029e-6,0.0029906590036701316,0.002709219349674495,HPCA/NDUFS2/MPC2/NME7/KMO/NME9/SNCA/NME5/NOS1/ATP5PF/NDUFV3/DIP2A,12
GO:0007626,locomotory behavior,9/149,197/18903,2.68298996237191e-5,0.010386633329765754,0.009409186390171013,SNCA/ANKH/GRM1/PENK/PAK5/APP/SOD1/RCAN1/DSCAM,9
GO:0071248,cellular response to metal ion,9/149,198/18903,2.7921057338079982e-5,0.010386633329765754,0.009409186390171013,HPCA/INHBB/SNCA/MEF2C/DLG2/SYT10/MT2A/APP/SOD1,9
GO:0050808,synapse organization,13/149,432/18903,3.881833139994495e-5,0.01263536687068208,0.011446300087799557,NOS1AP/ZNF804A/CAMKV/SNCA/MEF2C/GABRB2/LRRC4C/PTPRO/GABRB3/APP/DSCAM/DIP2A/SEZ6L,13
GO:0009150,purine ribonucleotide metabolic process,13/149,447/18903,5.503082520630478e-5,0.014216869899035532,0.012878973823162193,PDE4B/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/DLG2/ATP5PF/APP/PDE9A/NDUFV3/DIP2A,13
GO:0006228,UTP biosynthetic process,3/149,10/18903,5.5306664684761775e-5,0.014216869899035532,0.012878973823162193,NME7/NME9/NME5,3
GO:0009152,purine ribonucleotide biosynthetic process,9/149,220/18903,6.343110810295237e-5,0.014216869899035532,0.012878973823162193,NDUFS2/MPC2/NME7/NME9/SNCA/NME5/ATP5PF/NDUFV3/DIP2A,9
GO:0007214,gamma-aminobutyric acid signaling pathway,4/149,28/18903,6.5515529488643e-5,0.014216869899035532,0.012878973823162193,GABRB2/PHF24/GABBR2/GABRB3,4
GO:0006183,GTP biosynthetic process,3/149,11/18903,7.560714936031049e-5,0.014714618989107238,0.013329881621226178,NME7/NME9/NME5,3
GO:0009259,ribonucleotide metabolic process,13/149,466/18903,8.380460548616805e-5,0.014714618989107238,0.013329881621226178,PDE4B/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/DLG2/ATP5PF/APP/PDE9A/NDUFV3/DIP2A,13
GO:0071241,cellular response to inorganic substance,9/149,229/18903,8.627703595994868e-5,0.014714618989107238,0.013329881621226178,HPCA/INHBB/SNCA/MEF2C/DLG2/SYT10/MT2A/APP/SOD1,9
GO:0046051,UTP metabolic process,3/149,12/18903,1.0022710456184287e-4,0.014714618989107238,0.013329881621226178,NME7/NME9/NME5,3
GO:0019693,ribose phosphate metabolic process,13/149,475/18903,1.0147991046281787e-4,0.014714618989107238,0.013329881621226178,PDE4B/NDUFS2/MPC2/NME7/NME9/SNCA/NME5/DLG2/ATP5PF/APP/PDE9A/NDUFV3/DIP2A,13
GO:0009260,ribonucleotide biosynthetic process,9/149,234/18903,1.0171395614590257e-4,0.014714618989107238,0.013329881621226178,NDUFS2/MPC2/NME7/NME9/SNCA/NME5/ATP5PF/NDUFV3/DIP2A,9
GO:0072507,divalent inorganic cation homeostasis,11/149,356/18903,1.2344191544835727e-4,0.01655725902441209,0.014999117743434192,PIK3CB/SNCA/MCUB/ANKH/GRM1/THY1/NOS1/JPH4/MT2A/SLC24A3/APP,11
GO:0046390,ribose phosphate biosynthetic process,9/149,241/18903,1.2716788805232024e-4,0.01655725902441209,0.014999117743434192,NDUFS2/MPC2/NME7/NME9/SNCA/NME5/ATP5PF/NDUFV3/DIP2A,9
GO:0060078,regulation of postsynaptic membrane potential,7/149,145/18903,1.5297226664086374e-4,0.018558670617522647,0.016812184030183624,SNCA/MEF2C/GABRB2/GRM1/GRIK4/GABRB3/APP,7
GO:0006241,CTP biosynthetic process,3/149,14/18903,1.639206698168283e-4,0.018558670617522647,0.016812184030183624,NME7/NME9/NME5,3
GO:0071871,response to epinephrine,3/149,14/18903,1.639206698168283e-4,0.018558670617522647,0.016812184030183624,PDE4B/SNCA/PENK,3
GO:0055074,calcium ion homeostasis,10/149,309/18903,1.7375005861635485e-4,0.018851881359874503,0.017077801814002248,PIK3CB/SNCA/MCUB/ANKH/GRM1/THY1/NOS1/JPH4/SLC24A3/APP,10
GO:0009209,pyrimidine ribonucleoside triphosphate biosynthetic process,3/149,15/18903,2.0371827270256106e-4,0.020403168542979577,0.01848310320349957,NME7/NME9/NME5,3
GO:0009886,post-embryonic animal morphogenesis,3/149,15/18903,2.0371827270256106e-4,0.020403168542979577,0.01848310320349957,CRB1/HMGN1/DSCAM,3
