ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002181,cytoplasmic translation,35/292,161/18903,2.890790082725555e-30,1.0545602221782825e-26,9.104467292120907e-27,RPL22/RPL11/RPL5/RPS7/RPL29/RPL24/RPL9/RPS3A/RPS23/RPS14/RPS18/RPL30/RPL8/RPS6/RPL35/RPL12/RPL7A/RPS24/RPS3/YBX3/RPL41/RPL6/RPLP1/RPS2/RPS15A/RPL13/RPL26/RPL17/RPL18A/RPS19/RPL18/RPS11/RPS9/RPL3/RPL10,35
GO:0030900,forebrain development,26/292,383/18903,2.955196634682364e-10,5.390278661660632e-7,4.653657016299807e-7,DMRTA2/NHLH2/TBR1/NEUROD1/EOMES/RHOA/FEZF2/ZIC1/HES1/EPHA5/LEF1/ID4/UNCX/GLI3/SEMA3E/RELN/LPAR1/LHX2/EMX2/SLC38A2/LHX5/OTX2/LHX1/NOTCH3/WNT7B/SOX3,26
GO:0021871,forebrain regionalization,8/292,24/18903,1.7484130874373067e-9,1.6180889942539836e-6,1.3969651058425438e-6,DMRTA2/EOMES/FEZF2/GLI3/LHX2/EMX2/LHX1/WNT7B,8
GO:0021761,limbic system development,14/292,111/18903,1.7742203884363854e-9,1.6180889942539836e-6,1.3969651058425438e-6,NHLH2/TBR1/NEUROD1/FEZF2/ZIC1/EPHA5/LEF1/ID4/GLI3/SEMA3E/RELN/EMX2/LHX5/SOX3,14
GO:0021537,telencephalon development,20/292,255/18903,3.1079048867908408e-9,2.2675274054025974e-6,1.9576529307954097e-6,DMRTA2/TBR1/NEUROD1/EOMES/RHOA/FEZF2/ZIC1/HES1/EPHA5/LEF1/ID4/UNCX/GLI3/RELN/LPAR1/LHX2/EMX2/SLC38A2/LHX5/LHX1,20
GO:0021543,pallium development,16/292,174/18903,1.2939408032537307e-8,7.867160083782682e-6,6.792054181289758e-6,DMRTA2/TBR1/NEUROD1/EOMES/RHOA/FEZF2/ZIC1/EPHA5/LEF1/ID4/GLI3/RELN/LHX2/EMX2/SLC38A2/LHX5,16
GO:0021872,forebrain generation of neurons,9/292,52/18903,9.103632735634792e-8,4.7442931742279594e-5,4.095950247371323e-5,NHLH2/TBR1/RHOA/FEZF2/HES1/LEF1/GLI3/SEMA3E/LHX5,9
GO:0007411,axon guidance,17/292,236/18903,1.6681512127065746e-7,7.183913477043387e-5,6.202178301971899e-5,NOTCH2/LHX9/TBR1/FEZF2/RPL24/EPHA5/UNC5C/GLI3/SEMA3C/SEMA3E/RELN/LHX2/EGR2/OTX2/LHX1/NOTCH3/ANOS1,17
GO:0097485,neuron projection guidance,17/292,237/18903,1.772347074928467e-7,7.183913477043387e-5,6.202178301971899e-5,NOTCH2/LHX9/TBR1/FEZF2/RPL24/EPHA5/UNC5C/GLI3/SEMA3C/SEMA3E/RELN/LHX2/EGR2/OTX2/LHX1/NOTCH3/ANOS1,17
GO:0021766,hippocampus development,10/292,82/18903,5.321735197875659e-7,1.9413690001850403e-4,1.6760664960046288e-4,NEUROD1/FEZF2/ZIC1/EPHA5/LEF1/ID4/GLI3/RELN/EMX2/LHX5,10
