ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0030900,forebrain development,24/366,383/18903,5.003866249628699e-7,0.0011366790176855438,0.001018923220362243,DAB1/DOCK7/SLC8A1/ROBO1/RYK/HES1/SLIT2/EPHA5/TENT2/ID4/GLI3/SEMA3A/MCPH1/CHD7/EXT1/LHX2/ZEB1/PRKG1/SLIT1/SYNE2/NUMB/NR2F2/IGF2BP1/PLCB1,24
GO:0021537,telencephalon development,19/366,255/18903,6.101336648875705e-7,0.0011366790176855438,0.001018923220362243,DAB1/SLC8A1/ROBO1/RYK/HES1/SLIT2/EPHA5/TENT2/ID4/GLI3/SEMA3A/MCPH1/CHD7/EXT1/LHX2/SYNE2/NUMB/IGF2BP1/PLCB1,19
GO:0051960,regulation of nervous system development,26/366,456/18903,1.0064997058757716e-6,0.0012500726346977083,0.0011205696725416926,DAB1/DOCK7/LRRN1/ROBO1/RYK/CLSTN2/NLGN1/HES1/SLIT2/GRID2/ID4/GLI3/SEMA3A/SMURF1/PTPRZ1/FZD3/CHD7/PTPRD/LHX2/SLIT1/TENM4/RB1/NUMB/DCC/CDH4/IL1RAPL1,26
GO:0010975,regulation of neuron projection development,25/366,446/18903,2.2147665552090277e-6,0.0020630550461772095,0.0018493300735995385,DAB1/ABL2/MARK1/PTPRG/ROBO1/RYK/NLGN1/HES1/SLIT2/GRID2/TENM3/FUT9/MAGI2/SEMA3A/SMURF1/CSMD3/PTPRD/SLIT1/DENND5A/ATP8A2/UBE3A/DCC/CBFA2T2/CDH4/IL1RAPL1,25
GO:0034329,cell junction assembly,24/366,430/18903,3.815389299064025e-6,0.0028432281056625115,0.002548680051774769,PKN2/LIMS1/EPB41L5/LRRN1/PDCD6IP/RYK/CLSTN2/NLGN1/GRID2/CDH18/CDH12/FER/SDK1/PTPRD/VCL/SORBS1/SLIT1/CNTN5/GPC6/PEAK1/PRKCA/CDH20/IL1RAPL1/IL1RAPL2,24
GO:0050767,regulation of neurogenesis,22/366,377/18903,4.794426289043266e-6,0.002977338725495868,0.0026688973009007513,DAB1/DOCK7/ROBO1/RYK/HES1/SLIT2/ID4/GLI3/SEMA3A/SMURF1/PTPRZ1/FZD3/CHD7/PTPRD/LHX2/SLIT1/TENM4/RB1/NUMB/DCC/CDH4/IL1RAPL1,22
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,18/366,282/18903,1.0581606254052754e-5,0.005632437843228652,0.005048937841219458,DAB1/ROBO1/CLSTN2/NLGN1/GRID2/TENM3/CDH18/CDH12/SDK1/PTPRD/PCDH15/TENM4/PCDH9/GPC6/MAP2K5/CDH20/CDH4/IL1RAPL1,18
GO:0010977,negative regulation of neuron projection development,12/366,142/18903,2.1112548661840973e-5,0.009833169539252434,0.008814489066318607,DAB1/PTPRG/RYK/NLGN1/HES1/SLIT2/SEMA3A/SLIT1/DENND5A/UBE3A/DCC/CBFA2T2,12
GO:0045787,positive regulation of cell cycle,20/366,362/18903,2.847523221763883e-5,0.011144455075301445,0.00998993020706034,PKN2/ADAM17/CCNT2/HES1/CSPP1/NSMCE2/SMC5/CKS2/CDC14B/SVIL/LRP6/CDK4/RB1/MNAT1/RAD51B/INO80/STAT5B/PRKCA/THOC1/PLCB1,20
GO:0051962,positive regulation of nervous system development,17/366,279/18903,3.3598196881105405e-5,0.011144455075301445,0.00998993020706034,LRRN1/ROBO1/CLSTN2/NLGN1/HES1/SLIT2/GRID2/ID4/GLI3/SMURF1/PTPRZ1/FZD3/PTPRD/TENM4/NUMB/CDH4/IL1RAPL1,17
GO:0021772,olfactory bulb development,6/366,33/18903,3.5996156479293795e-5,0.011144455075301445,0.00998993020706034,ROBO1/SLIT2/SEMA3A/CHD7/EXT1/LHX2,6
GO:0019827,stem cell population maintenance,13/366,177/18903,4.2715073624283536e-5,0.011144455075301445,0.00998993020706034,TUT4/HES1/NIPBL/BICRAL/MCPH1/SMC5/SINHCAF/HMGA2/IGF2BP1/ELAVL1/NCOA3/MED15/SMARCB1,13
GO:0007409,axonogenesis,22/366,438/18903,4.8487434204529704e-5,0.011144455075301445,0.00998993020706034,DAB1/DOCK7/ROBO1/RYK/SLIT2/EPHA5/UNC5C/GLI3/SEMA3A/SMURF1/PTPRZ1/FZD3/EXT1/LHX2/VCL/SLIT1/PICALM/CNTN5/ATP8A2/NUMB/DCC/CDH4,22
GO:0021988,olfactory lobe development,6/366,35/18903,5.1058924519369086e-5,0.011144455075301445,0.00998993020706034,ROBO1/SLIT2/SEMA3A/CHD7/EXT1/LHX2,6
