source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
GABPA,TXN,True,True,False,True,True,False,1,SPIKE:19114066,SPIKE,post_translational,19114066,1,1,1
MAPK3,GABPA,True,True,False,True,True,False,1,SPIKE:19114066,SPIKE,post_translational,19114066,1,1,1
MAPK1,GABPA,True,True,False,True,True,False,1,SPIKE:19114066,SPIKE,post_translational,19114066,1,1,1
AKT1,CHUK,True,True,False,True,True,False,28,BioGRID:10485711;BioGRID:11278366;BioGRID:15710601;BioGRID:15800029;CancerCellMap:10485710;ELM:10485710;HPRD-phos:10485710;HPRD:10485710;InnateDB:10485710;KEA:10485710;KEA:12048203;KEA:17570479;KEA:18515365;Lit-BM-17:10485710;Lit-BM-17:10485711;Lit-BM-17:11278366;Lit-BM-17:15710601;Lit-BM-17:15800029;Lit-BM-17:25241761;NetPath:17660512;ProtMapper:10485710;ProtMapper:19609947;SIGNOR:19609947;SPIKE:19442713;dbPTM:10485710;dbPTM:19088076;iPTMnet:10485710;iPTMnet:19609947,BioGRID;CancerCellMap;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10485710;10485711;11278366;12048203;15710601;15800029;17570479;17660512;18515365;19088076;19442713;19609947;25241761,13,28,17
CHUK,NFKB1,True,True,True,True,False,True,32,CancerCellMap:10469655;CancerCellMap:12482991;CancerCellMap:14743216;HPRD-phos:10469655;HPRD-phos:11158290;HPRD:11976329;InnateDB:10469655;IntAct:11297557;IntAct:12482991;KEA:10469655;KEA:11158290;KEA:11976329;KEA:12482991;Macrophage:15489227;Macrophage:15494311;Macrophage:16382138;NetPath:14743216;PhosphoSite:12482991;ProtMapper:10469655;ProtMapper:11297557;ProtMapper:11976329;ProtMapper:27554194;SIGNOR:10469655;SIGNOR:11297557;SPIKE:19442713;iPTMnet:10022904;iPTMnet:10469655;iPTMnet:11158290;iPTMnet:11976329;phosphoELM:10469655;phosphoELM:11158290;phosphoELM:12482991,CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;MIMP;Macrophage;NetPath;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10022904;10469655;11158290;11297557;11976329;12482991;14743216;15489227;15494311;16382138;19442713;27554194,12,27,17
NFKB1,CHUK,True,True,False,False,False,False,8,CancerCellMap:10469655;CancerCellMap:12482991;CancerCellMap:14743216;HPRD:11976329;InnateDB:10469655;IntAct:11297557;IntAct:12482991;NetPath:14743216,CancerCellMap;HPRD;InnateDB;IntAct;NetPath;Wang,post_translational,10469655;11297557;11976329;12482991;14743216,5,6,6
IGF1,IGF1R,True,True,False,True,True,False,27,Baccin2019:1852007;Baccin2019:2877871;CA1:8408032;CellChatDB:14604834;CellTalkDB:2877871;Cellinker:14604834;Cellinker:1852007;Cellinker:2877871;DIP:11287679;DIP:21645859;HPMR:2877871;HPRD:1852007;IntAct:21645859;IntAct:8452530;LRdb:185;LRdb:2877871;ProtMapper:19258508;ProtMapper:23675206;SIGNOR:19029956;SIGNOR:21798082;SPIKE:1852007;SignaLink3:12067807;SignaLink3:1852007;SignaLink3:21071413;SignaLink3:23331499;connectomeDB2020:1852007;connectomeDB2020:2877871,Baccin2019;CA1;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;KEGG-MEDICUS;Kirouac2010;LRdb;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;SignaLink3;Sparser_ProtMapper;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr,post_translational,11287679;12067807;14604834;185;1852007;19029956;19258508;21071413;21645859;21798082;23331499;23675206;2877871;8408032;8452530,15,42,26
IGF1R,IGF1,True,False,False,False,False,False,6,DIP:11287679;DIP:21645859;HPMR:2877871;HPRD:1852007;IntAct:21645859;IntAct:8452530,CellCall;DIP;HPMR;HPRD;IntAct;PhosphoPoint;Wang,post_translational,11287679;1852007;21645859;2877871;8452530,5,7,7
RELA,TEP1,True,False,True,True,False,True,1,SPIKE:14729949,SPIKE,post_translational,14729949,1,1,1
BACE2,APP,True,True,False,True,True,False,15,HPRD-phos:10936190;HPRD-phos:15178331;HPRD-phos:8764598;HPRD:10605825;HPRD:10931940;HPRD:10936190;HPRD:15178331;HPRD:8764598;KEA:10936190;KEA:15178331;KEA:8764598;SPIKE:20418918;iPTMnet:10936190;iPTMnet:15178331;iPTMnet:8764598,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoSite_KEA;PhosphoSite_MIMP;SPIKE;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10605825;10931940;10936190;15178331;20418918;8764598,6,12,7
CDK2,MYC,True,True,False,True,True,False,13,KEA:17570479;ProtMapper:20445224;ProtMapper:22348395;ProtMapper:27653698;ProtMapper:29896817;SPIKE:19966300;dbPTM:15103331;dbPTM:17081983;dbPTM:17558397;dbPTM:18669648;dbPTM:19966300;dbPTM:20713526;dbPTM:8386367,KEA;NetworKIN_KEA;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SPIKE;Sparser_ProtMapper;dbPTM,post_translational,15103331;17081983;17558397;17570479;18669648;19966300;20445224;20713526;22348395;27653698;29896817;8386367,12,8,4
MAPK8,MAP2K4,True,False,False,False,False,False,10,ELM:12788955;ELM:23047924;ELM:26370088;HPRD:11062067;HPRD:9661668;HPRD:9808624;InnateDB:10713157;InnateDB:12788955;InnateDB:13130464;InnateDB:15998799,ELM;HPRD;InnateDB;PhosphoPoint,post_translational,10713157;11062067;12788955;13130464;15998799;23047924;26370088;9661668;9808624,9,4,4
MAP2K4,MAPK8,True,True,False,True,True,False,88,ACSN:11274345;ACSN:12624093;ACSN:12738796;ACSN:18855897;ACSN:21614932;ELM:12788955;ELM:23047924;ELM:26370088;HPRD-phos:16153436;HPRD-phos:18669648;HPRD:11062067;HPRD:9661668;HPRD:9808624;InnateDB:10713157;InnateDB:12788955;InnateDB:13130464;InnateDB:15998799;KEA:11062067;KEA:15755722;KEA:15911620;KEA:16153436;KEA:17192257;KEA:7839144;KEA:9312068;KEA:95141073;PhosphoSite:23416355;ProtMapper:10385525;ProtMapper:10499589;ProtMapper:10521444;ProtMapper:10748139;ProtMapper:10791986;ProtMapper:10958661;ProtMapper:10962008;ProtMapper:11062067;ProtMapper:11099046;ProtMapper:11389443;ProtMapper:11489946;ProtMapper:11847100;ProtMapper:12133933;ProtMapper:12354380;ProtMapper:12709432;ProtMapper:12917261;ProtMapper:14523011;ProtMapper:15068801;ProtMapper:16076903;ProtMapper:16282370;ProtMapper:16440308;ProtMapper:17143273;ProtMapper:7600581;ProtMapper:7600582;ProtMapper:7652575;ProtMapper:7992057;ProtMapper:8702918;ProtMapper:8805275;ProtMapper:8910292;ProtMapper:9108083;ProtMapper:9305638;ProtMapper:9448004;ProtMapper:9487126;ProtMapper:9724739;ProtMapper:9733714;ProtMapper:9860979;ProtMapper:9891069;SIGNOR:11062067;SIGNOR:9724739;SPIKE:15302099;SignaLink3:11062067;SignaLink3:11242034;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9207092;SignaLink3:9661668;SignaLink3:9808624;dbPTM:17192257;dbPTM:18083107;dbPTM:18669648;dbPTM:19369195;dbPTM:19534553;dbPTM:19690332;iPTMnet:11062067;iPTMnet:15911620;iPTMnet:16153436;iPTMnet:18669648;iPTMnet:7839144;iPTMnet:9724739;phosphoELM:15911620;phosphoELM:7839144,ACSN;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;KEGG-MEDICUS;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10385525;10499589;10521444;10713157;10748139;10791986;10958661;10962008;11062067;11099046;11242034;11274345;11389443;11489946;11847100;12133933;12354380;12624093;12709432;12738796;12788955;12917261;13130464;14523011;15068801;15302099;15755722;15911620;15998799;16076903;16153436;16282370;16440308;17143273;17192257;18083107;18669648;18855897;18988627;19369195;19534553;19690332;21071413;21614932;23047924;23331499;23416355;26370088;7600581;7600582;7652575;7839144;7992057;8702918;8805275;8910292;9108083;9207092;9305638;9312068;9448004;9487126;95141073;9661668;9724739;9733714;9808624;9860979;9891069,69,29,19
RAC1,TIAM1,True,True,False,False,False,False,11,Adhesome:10212259;Adhesome:10592173;Adhesome:11130063;Adhesome:11595749;Adhesome:7753201;Adhesome:8910315;BioGRID:11130063;HPRD:11130063;HPRD:11595749;Lit-BM-17:11130063;Lit-BM-17:11595749,Adhesome;BioGRID;HPRD;Lit-BM-17,post_translational,10212259;10592173;11130063;11595749;7753201;8910315,6,4,4
TIAM1,RAC1,True,True,False,True,True,False,19,ACSN:11955434;ACSN:12829230;ACSN:15611338;ACSN:15967165;Adhesome:10212259;Adhesome:10592173;Adhesome:11130063;Adhesome:11595749;Adhesome:7753201;Adhesome:8910315;BioGRID:11130063;CA1:10212259;HPRD:11130063;HPRD:11595749;Lit-BM-17:11130063;Lit-BM-17:11595749;SIGNOR:12393875;SIGNOR:32203420;SPIKE:11130063,ACSN;Adhesome;BioGRID;CA1;HPRD;Lit-BM-17;SIGNOR;SPIKE;Wang,post_translational,10212259;10592173;11130063;11595749;11955434;12393875;12829230;15611338;15967165;32203420;7753201;8910315,12,9,9
CALM1,DAPK1,True,True,True,True,True,False,5,CA1:9367156;InnateDB:20103772;Lit-BM-17:15048887;Lit-BM-17:20103772;SPIKE:11313698,CA1;InnateDB;Lit-BM-17;SPIKE;Wang,post_translational,11313698;15048887;20103772;9367156,4,5,5
DAPK1,MCM3,True,True,False,True,True,False,6,KEA:18283219;ProtMapper:18283219;SIGNOR:18283219;SPIKE:18283219;iPTMnet:18283219;phosphoELM:18283219,HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,18283219,1,14,7
CAPN1,BCL2,True,False,True,True,False,True,1,SPIKE:12000759,SPIKE,post_translational,12000759,1,1,1
CAPN1,BCL2L1,True,False,True,True,False,True,2,HPRD:12000759;SPIKE:12000759,HPRD;SPIKE,post_translational,12000759,1,2,2
BCL2,CASP3,True,False,True,False,False,False,2,HPRD:11948397;HPRD:9395403,HPRD;Wang,post_translational,11948397;9395403,2,2,2
CASP3,BCL2,True,False,True,True,False,True,5,ACSN:10409669;ACSN:20139069;HPRD:11948397;HPRD:9395403;SPIKE:9395403,ACSN;HPRD;SPIKE;Wang,post_translational,10409669;11948397;20139069;9395403,4,4,4
PKNOX1,PAX6,True,True,False,True,True,False,1,SPIKE:20413611,SPIKE,post_translational,20413611,1,1,1
PAX6,FN1,True,True,False,True,True,False,1,SPIKE:21540023,SPIKE,post_translational,21540023,1,1,1
CASP3,CASP8,True,True,False,False,False,False,7,DIP:18669646;HPRD:11437602;InnateDB:15014070;InnateDB:17179148;InnateDB:18458084;InnateDB:9208847;SPIKE:9922454,DIP;HPRD;InnateDB;SPIKE;Wang,post_translational,11437602;15014070;17179148;18458084;18669646;9208847;9922454,7,5,5
CASP8,CASP3,True,True,False,True,True,False,20,ACSN:15755874;ACSN:23308069;ACSN:9765224;CA1:8962078;DIP:18669646;HPRD-phos:11437602;HPRD:11437602;InnateDB:15014070;InnateDB:17179148;InnateDB:18458084;InnateDB:9208847;Macrophage:9501089;Macrophage:9765224;Macrophage:9885230;Macrophage:9950028;SIGNOR:10988287;SIGNOR:16964285;SIGNOR:21295084;SPIKE:11437602;SPIKE:9765224,ACSN;CA1;DIP;HPRD;HPRD-phos;InnateDB;KEGG-MEDICUS;Macrophage;SIGNOR;SPIKE;Wang,post_translational,10988287;11437602;15014070;15755874;16964285;17179148;18458084;18669646;21295084;23308069;8962078;9208847;9501089;9765224;9885230;9950028,16,11,11
CASP3,PTK2,True,False,True,True,False,True,2,SPIKE:10224094;SPIKE:9463408,SPIKE,post_translational,10224094;9463408,2,1,1
TP53,DAPK1,True,True,False,False,False,False,1,SPIKE:15608685,SPIKE,post_translational,15608685,1,1,1
DAPK1,TP53,True,True,False,True,True,False,37,KEA:10801407;KEA:12111733;KEA:15254178;KEA:15489221;KEA:17339337;PhosphoSite:10606744;PhosphoSite:10673501;PhosphoSite:10733583;PhosphoSite:10734067;PhosphoSite:11244509;PhosphoSite:11258706;PhosphoSite:11707453;PhosphoSite:11883897;PhosphoSite:12091386;PhosphoSite:15355354;PhosphoSite:15542844;PhosphoSite:17339337;PhosphoSite:17977830;PhosphoSite:18246126;PhosphoSite:20851891;PhosphoSite:20959462;PhosphoSite:21386980;PhosphoSite:22112863;PhosphoSite:22815859;PhosphoSite:25584963;PhosphoSite:26742101;PhosphoSite:27753536;PhosphoSite:32266931;PhosphoSite:34168813;ProtMapper:17339337;ProtMapper:25229255;ProtMapper:26626260;ProtMapper:27681874;SIGNOR:17339337;iPTMnet:17297916;iPTMnet:17339337;phosphoELM:17339337,HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10606744;10673501;10733583;10734067;10801407;11244509;11258706;11707453;11883897;12091386;12111733;15254178;15355354;15489221;15542844;17297916;17339337;17977830;18246126;20851891;20959462;21386980;22112863;22815859;25229255;25584963;26626260;26742101;27681874;27753536;32266931;34168813,32,15,8
CDKN2A,BCL2L1,True,False,True,True,False,True,1,SPIKE:19049976,SPIKE,post_translational,19049976,1,1,1
CDKN2A,BCL2L1,True,False,True,True,False,True,1,SPIKE:19049976,SPIKE,post_translational,19049976,1,1,1
SMAD2,DAPK1,True,True,False,True,True,False,1,SPIKE:11740493,SPIKE,post_translational,11740493,1,1,1
MAPK8,BCL2,True,True,True,True,False,True,41,ACSN:10677502;ACSN:11323415;ACSN:9115213;ACSN:9738012;HPRD-phos:10567572;HPRD-phos:12039864;HPRD-phos:15225643;HPRD:10567572;HPRD:12039864;HPRD:15225643;InnateDB:15733859;KEA:10567572;KEA:11323415;KEA:12039864;KEA:15225643;PhosphoSite:10567572;PhosphoSite:12421819;PhosphoSite:15703383;PhosphoSite:16738310;PhosphoSite:17097560;ProtMapper:10567572;ProtMapper:11323415;ProtMapper:18570871;ProtMapper:20919655;ProtMapper:21726807;ProtMapper:21993018;ProtMapper:22848813;ProtMapper:23329792;ProtMapper:26609913;ProtMapper:29950132;SIGNOR:10567572;SIGNOR:18570871;SPIKE:18471544;SPIKE:18570871;SPIKE:19029119;dbPTM:18570871;iPTMnet:10567572;iPTMnet:12039864;iPTMnet:15225643;iPTMnet:18570871;phosphoELM:10567572,ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10567572;10677502;11323415;12039864;12421819;15225643;15703383;15733859;16738310;17097560;18471544;18570871;19029119;20919655;21726807;21993018;22848813;23329792;26609913;29950132;9115213;9738012,22,27,16
MAPK3,MAP2K1,True,True,False,False,False,False,23,CancerCellMap:12644307;CancerCellMap:8226933;ELM:11104681;ELM:11134045;ELM:9925641;HPRD:10748187;HPRD:8226933;HPRD:8626767;InnateDB:11134045;LMPID:11134045;Lit-BM-17:10748187;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;Lit-BM-17:9733512;NetPath:8226933;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:25971971;ProtMapper:8013650;iPTMnet:8013650,CancerCellMap;ELM;HPRD;HPRD_MIMP;InnateDB;LMPID;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10748187;11104681;11134045;12644307;19058874;19197339;19219045;19541618;25971971;8013650;8226933;8626767;9006895;9733512;9925641,15,19,12
MAP2K1,MAPK3,True,True,False,True,True,False,103,ACSN:7565670;ACSN:7731720;ACSN:8226933;ACSN:8388392;CancerCellMap:12644307;CancerCellMap:8226933;ELM:11104681;ELM:11134045;ELM:9925641;HPRD:10748187;HPRD:8226933;HPRD:8626767;InnateDB:11134045;KEA:11971971;KEA:1518847;KEA:15466476;KEA:16186792;KEA:16464493;KEA:17081983;KEA:17192257;KEA:7687743;KEA:7867743;KEA:8626767;KEA:93330262;LMPID:11134045;Lit-BM-17:10748187;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;Lit-BM-17:9733512;Macrophage:17906627;NetPath:8226933;ProtMapper:10567369;ProtMapper:10746662;ProtMapper:10995751;ProtMapper:11118451;ProtMapper:11136732;ProtMapper:11319218;ProtMapper:11704645;ProtMapper:11948414;ProtMapper:11986622;ProtMapper:12048245;ProtMapper:12750173;ProtMapper:12920017;ProtMapper:12925710;ProtMapper:12932319;ProtMapper:1330321;ProtMapper:1381507;ProtMapper:15212693;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:15811950;ProtMapper:15851026;ProtMapper:16135787;ProtMapper:17272394;ProtMapper:17563371;ProtMapper:17569879;ProtMapper:18799465;ProtMapper:19541618;ProtMapper:19933846;ProtMapper:26987942;ProtMapper:7559390;ProtMapper:7898932;ProtMapper:7992057;ProtMapper:8223433;ProtMapper:8226933;ProtMapper:8248196;ProtMapper:8376945;ProtMapper:9447970;ProtMapper:9560161;ProtMapper:9677429;ProtMapper:9694850;ProtMapper:9731057;SIGNOR:11730323;SIGNOR:12270934;SIGNOR:9677429;SPIKE:10748187;SPIKE:8226933;SPIKE:8626767;SignaLink3:10748187;SignaLink3:11242034;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8226933;SignaLink3:9733512;dbPTM:15951569;dbPTM:17081983;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:18669648;dbPTM:18691976;dbPTM:18983981;dbPTM:19369195;dbPTM:19494114;dbPTM:19534553;dbPTM:19690332;iPTMnet:8226933;iPTMnet:8626767;iPTMnet:9677429;phosphoELM:8626767,ACSN;BEL-Large-Corpus_ProtMapper;CancerCellMap;ELM;HPRD;HPRD_MIMP;InnateDB;KEA;KEGG-MEDICUS;LMPID;Lit-BM-17;MIMP;Macrophage;NCI-PID_ProtMapper;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10567369;10746662;10748187;10995751;11104681;11118451;11134045;11136732;11242034;11319218;11704645;11730323;11948414;11971971;11986622;12048245;12270934;12644307;12750173;12920017;12925710;12932319;1330321;1381507;1518847;15212693;15342917;15466214;15466476;15811950;15851026;15951569;16135787;16186792;16464493;17081983;17192257;17272394;17389395;17563371;17569879;17906627;18083107;18669648;18691976;18799465;18983981;19058874;19197339;19369195;19494114;19534553;19541618;19690332;19933846;21071413;23331499;26987942;7559390;7565670;7687743;7731720;7867743;7898932;7992057;8223433;8226933;8248196;8376945;8388392;8626767;9006895;93330262;9447970;9560161;9677429;9694850;9731057;9733512;9925641,80,33,22
MAPK1,DAPK1,True,True,False,True,True,False,12,HPRD-phos:15616583;HPRD:15616583;InnateDB:15616583;KEA:15616583;LMPID:15616583;Lit-BM-17:15616583;ProtMapper:15616583;SIGNOR:15616583;SPIKE:15616583;dbPTM:15616583;iPTMnet:15616583;phosphoELM:15616583,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;LMPID;Lit-BM-17;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,15616583,1,24,15
DAPK1,MAPK1,True,False,True,False,False,False,6,HPRD:15616583;InnateDB:15616583;LMPID:15616583;Lit-BM-17:15616583;SIGNOR:15616583;SPIKE:15616583,HPRD;InnateDB;LMPID;Lit-BM-17;PhosphoPoint;SIGNOR;SPIKE,post_translational,15616583,1,7,7
SRC,DAPK1,True,False,True,True,False,True,5,PhosphoSite:17803936;ProtMapper:21785723;ProtMapper:28976934;SPIKE:17803936;iPTMnet:17803936,PhosphoSite;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SPIKE;Sparser_ProtMapper;iPTMnet,post_translational,17803936;21785723;28976934,3,7,4
DAPK3,DAPK1,True,False,False,False,False,False,1,KEA:11579085,HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,11579085,1,7,3
DAPK1,DAPK3,True,True,False,True,True,False,4,SPIKE:15367680;dbPTM:15367680;dbPTM:15611134;iPTMnet:15367680,SPIKE;dbPTM;iPTMnet,post_translational,15367680;15611134,2,3,3
MAPK3,DAPK1,True,True,False,True,True,False,9,HPRD:15616583;InnateDB:15616583;IntAct:15616583;IntAct:25241761;Lit-BM-17:15616583;Lit-BM-17:25241761;PhosphoSite:15616583;PhosphoSite:26769850;SPIKE:15616583,HPRD;InnateDB;IntAct;Lit-BM-17;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;SPIKE,post_translational,15616583;25241761;26769850,3,8,7
DAPK1,MAPK3,True,False,True,False,False,False,7,HPRD:15616583;InnateDB:15616583;IntAct:15616583;IntAct:25241761;Lit-BM-17:15616583;Lit-BM-17:25241761;SPIKE:15616583,HPRD;InnateDB;IntAct;Lit-BM-17;PhosphoPoint;SPIKE,post_translational,15616583;25241761,2,6,6
HSP90AA1,DAPK1,True,True,False,True,True,False,1,SPIKE:16551624,SPIKE,post_translational,16551624,1,1,1
