source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
PRKACA,TIAM1,True,True,False,True,True,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD;PhosphoPoint;Wang,post_translational,10212259;10734127;9407095,3,5,5
TIAM1,PRKACA,True,True,False,False,False,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD,post_translational,10212259;10734127;9407095,3,3,3
AURKA,AR,True,True,False,True,True,False,4,PhosphoSite:20713353;ProtMapper:15605001;SIGNOR:20713353;iPTMnet:20713353,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,15605001;20713353,2,9,5
TP53,CDK1,True,True,False,False,False,False,4,BioGRID:11327730;DIP:9467949;ELM:2141171;HPRD:11327730,BioGRID;DIP;ELM;HPRD,post_translational,11327730;2141171;9467949,3,4,4
CDK1,TP53,True,True,False,True,True,False,19,BioGRID:11327730;DIP:9467949;ELM:2141171;HPRD:11327730;KEA:17570479;KEA:7862459;ProtMapper:11078726;ProtMapper:12767922;ProtMapper:1584757;ProtMapper:20661218;ProtMapper:20808790;ProtMapper:2156209;ProtMapper:26029996;ProtMapper:27726420;ProtMapper:8357826;ProtMapper:9467949;SIGNOR:24173284;iPTMnet:11078726;iPTMnet:20808790,BioGRID;DIP;ELM;HPRD;HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP,post_translational,11078726;11327730;12767922;1584757;17570479;20661218;20808790;2141171;2156209;24173284;26029996;27726420;7862459;8357826;9467949,15,20,10
CDK1,RUNX1,True,True,True,True,True,False,13,PhosphoSite:18003885;PhosphoSite:21059642;ProtMapper:16046550;ProtMapper:17015473;ProtMapper:19386523;ProtMapper:21059642;ProtMapper:25914884;SIGNOR:16046550;SIGNOR:17015473;SIGNOR:21059642;iPTMnet:16046550;iPTMnet:17015473;iPTMnet:21059642,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,16046550;17015473;18003885;19386523;21059642;25914884,6,11,5
PRKACA,TP53,True,True,False,True,True,False,13,HPRD:1454855;HPRD:9571186;HPRD:9935181;KEA:1454855;KEA:9315650;KEA:9571186;PhosphoSite:15659650;PhosphoSite:18812399;PhosphoSite:19933256;ProtMapper:9571186;SIGNOR:9571186;iPTMnet:1454855;iPTMnet:9571186,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,1454855;15659650;18812399;19933256;9315650;9571186;9935181,7,16,8
PRKACA,IQGAP1,True,True,False,True,True,False,17,PhosphoSite:15355962;PhosphoSite:15695813;PhosphoSite:21349850;PhosphoSite:27815503;PhosphoSite:28739799;PhosphoSite:31474712;ProtMapper:15355962;ProtMapper:15695813;ProtMapper:21349850;ProtMapper:25618329;ProtMapper:25733387;SIGNOR:15355962;SIGNOR:15695813;SIGNOR:21349850;iPTMnet:15355962;iPTMnet:15695813;iPTMnet:21349850,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,15355962;15695813;21349850;25618329;25733387;27815503;28739799;31474712,8,12,5
JAK2,MAPK3,True,False,False,False,False,False,7,KEA:11971971;KEA:15466476;KEA:16464493;KEA:17081983;KEA:7687743;KEA:7867743;KEA:8626767,HPRD_MIMP;KEA;MIMP;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,post_translational,11971971;15466476;16464493;17081983;7687743;7867743;8626767,7,8,3
MAPK3,JAK2,True,False,True,False,False,False,4,KEA:16705160;ProtMapper:16705159;SIGNOR:16705159;iPTMnet:16705159,KEA;Kinexus_KEA;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,16705159;16705160,2,6,4
TP53,MAPK3,True,False,True,False,False,False,2,HPRD:10958792;InnateDB:10958792,HPRD;InnateDB;Wang,post_translational,10958792,1,3,3
MAPK3,TP53,True,True,False,True,True,False,17,HPRD:10958792;InnateDB:10958792;PhosphoSite:10348343;PhosphoSite:10747897;PhosphoSite:11239457;PhosphoSite:12393879;PhosphoSite:17237827;PhosphoSite:18523266;PhosphoSite:24194938;PhosphoSite:25767119;PhosphoSite:28937686;PhosphoSite:9467949;PhosphoSite:9739174;ProtMapper:12955074;SIGNOR:12955074;iPTMnet:10781582;iPTMnet:12955074,HPRD;HPRD_MIMP;InnateDB;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,10348343;10747897;10781582;10958792;11239457;12393879;12955074;17237827;18523266;24194938;25767119;28937686;9467949;9739174,14,13,8
MAPK3,NUP153,True,False,False,False,False,False,3,ProtMapper:19767751;SIGNOR:19767751;iPTMnet:19767751,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,19767751,1,10,4
GSK3B,TP53,True,True,True,True,True,False,24,ELM:11483158;HPRD-phos:11483158;HPRD-phos:12064478;HPRD:11483158;HPRD:12048243;HPRD:12064478;IntAct:14744935;IntAct:21900206;KEA:11483158;KEA:11709713;KEA:12064478;KEA:16552184;KEA:17570479;KEA:9372954;Lit-BM-17:12048243;Lit-BM-17:14744935;Lit-BM-17:21900206;ProtMapper:11483158;ProtMapper:14744935;ProtMapper:21929745;ProtMapper:23840442;SIGNOR:11483158;iPTMnet:11483158;iPTMnet:12064478,ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11483158;11709713;12048243;12064478;14744935;16552184;17570479;21900206;21929745;23840442;9372954,11,24,12
CDK6,RUNX1,True,True,True,True,True,False,18,HPRD:17431401;IntAct:17431401;IntAct:25241761;Lit-BM-17:17431401;Lit-BM-17:25241761;PhosphoSite:15475366;PhosphoSite:16046550;PhosphoSite:17015473;PhosphoSite:17023045;PhosphoSite:18261462;PhosphoSite:20478528;PhosphoSite:22531928;ProtMapper:16046550;ProtMapper:21059642;SIGNOR:16046550;SIGNOR:21059642;iPTMnet:16046550;iPTMnet:21059642,HPRD;HPRD_MIMP;IntAct;Lit-BM-17;MIMP;PhosphoSite;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet,post_translational,15475366;16046550;17015473;17023045;17431401;18261462;20478528;21059642;22531928;25241761,10,12,9
RUNX1,CDK6,True,False,True,False,False,False,5,HPRD:17431401;IntAct:17431401;IntAct:25241761;Lit-BM-17:17431401;Lit-BM-17:25241761,HPRD;IntAct;Lit-BM-17;Wang,post_translational,17431401;25241761,2,4,4
CDK5,TP53,True,True,False,True,True,False,44,HPRD-phos:10884347;HPRD-phos:11483158;HPRD-phos:12064478;HPRD-phos:17287340;HPRD-phos:19413330;HPRD-phos:19664995;HPRD:10884347;HPRD:11483158;HPRD:12064478;KEA:10884347;KEA:11483158;KEA:11709713;KEA:12064478;KEA:14702041;KEA:16552184;KEA:92065884;KEA:9372954;PhosphoSite:9372954;ProtMapper:12064478;ProtMapper:17117479;ProtMapper:17591690;ProtMapper:21600237;ProtMapper:26146988;SIGNOR:17591690;dbPTM:10570149;dbPTM:11554766;dbPTM:11740489;dbPTM:11780126;dbPTM:15701641;dbPTM:15866171;dbPTM:16377624;dbPTM:17108107;dbPTM:17591690;dbPTM:17967874;dbPTM:21317932;dbPTM:9372954;iPTMnet:10884347;iPTMnet:11483158;iPTMnet:12064478;iPTMnet:17117479;iPTMnet:17287340;iPTMnet:17591690;iPTMnet:19413330;iPTMnet:19664995,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10570149;10884347;11483158;11554766;11709713;11740489;11780126;12064478;14702041;15701641;15866171;16377624;16552184;17108107;17117479;17287340;17591690;17967874;19413330;19664995;21317932;21600237;26146988;92065884;9372954,25,21,11
CDK5,RB1,True,False,True,True,False,True,4,ProtMapper:15741232;ProtMapper:21504794;SIGNOR:15741232;iPTMnet:15741232,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,15741232;21504794,2,11,4
DYRK1A,FOXO3,True,False,True,True,False,True,3,ProtMapper:19188143;SIGNOR:19188143;iPTMnet:19188143,ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,19188143,1,4,3
CDK1,RB1,True,True,True,True,False,True,34,ACSN:15279786;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:7575488;BioGRID:1756735;ELM:1756735;HPRD-phos:1756735;HPRD-phos:18669648;HPRD-phos:19651622;HPRD-phos:19664994;HPRD-phos:19664995;HPRD-phos:20058876;HPRD-phos:20068231;HPRD:1756735;KEA:1756735;KEA:92097548;NetPath:10542199;ProtMapper:1756735;ProtMapper:21249227;SIGNOR:1756735;dbPTM:15084261;dbPTM:1756735;dbPTM:18220336;dbPTM:18669648;dbPTM:19413330;dbPTM:19690332;iPTMnet:1756735;iPTMnet:18669648;iPTMnet:19651622;iPTMnet:19664994;iPTMnet:19664995;iPTMnet:20058876;iPTMnet:20068231,ACSN;BioGRID;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NetPath;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10542199;15084261;15279786;17303408;1756735;17660363;18220336;18590585;18669648;19413330;19651622;19664994;19664995;19690332;20058876;20068231;21249227;7575488;92097548,19,23,14
CDK1,AR,True,True,False,True,True,False,20,ELM:17043241;HPRD:12569365;HPRD:9725910;ProtMapper:17043241;ProtMapper:21782001;ProtMapper:21799006;ProtMapper:21820033;ProtMapper:22275373;ProtMapper:23321516;ProtMapper:24424504;ProtMapper:24480624;ProtMapper:25691442;ProtMapper:25704883;ProtMapper:25950519;ProtMapper:26573794;ProtMapper:27450452;ProtMapper:28062857;ProtMapper:28415597;SIGNOR:21799006;iPTMnet:21799006,ELM;HPRD;HPRD_MIMP;MIMP;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,12569365;17043241;21782001;21799006;21820033;22275373;23321516;24424504;24480624;25691442;25704883;25950519;26573794;27450452;28062857;28415597;9725910,17,15,7
PRKACA,GSK3B,True,False,True,True,False,True,3,ProtMapper:19836308;SIGNOR:19836308;iPTMnet:19836308,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,19836308,1,9,4
PRKACA,F11R,True,True,False,True,True,False,9,HPRD:7646439;KEA:7646439;PhosphoSite:11027562;ProtMapper:11027562;ProtMapper:7646439;SIGNOR:11027562;SIGNOR:7646439;iPTMnet:11027562;iPTMnet:7646439,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11027562;7646439,2,16,9
PRKACA,AURKA,True,True,False,True,True,False,22,HPRD:11039908;KEA:11039908;KEA:16083426;PhosphoSite:11039908;PhosphoSite:16222244;PhosphoSite:16246726;PhosphoSite:17545617;PhosphoSite:17895985;PhosphoSite:23861900;PhosphoSite:26134678;PhosphoSite:26165940;PhosphoSite:26481147;PhosphoSite:26831064;PhosphoSite:27242098;PhosphoSite:28869606;PhosphoSite:29764989;PhosphoSite:33744274;PhosphoSite:33760847;PhosphoSite:33988677;ProtMapper:11039908;SIGNOR:11039908;iPTMnet:11039908,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,11039908;16083426;16222244;16246726;17545617;17895985;23861900;26134678;26165940;26481147;26831064;27242098;28869606;29764989;33744274;33760847;33988677,17,17,9
PRKACA,CCND1,True,False,False,False,False,False,7,HPRD-phos:8058338;HPRD:8058338;KEA:8058338;PhosphoSite:8058338;ProtMapper:8058338;SIGNOR:8058338;iPTMnet:8058338,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,8058338,1,18,9
PRKACA,GSK3B,True,True,True,True,False,True,20,HPRD-phos:12054501;HPRD-phos:18669648;HPRD-phos:18691976;HPRD:12147701;IntAct:11035810;KEA:11035810;KEA:12054501;KEA:12147701;KEA:15845746;KEA:16039586;KEA:16522636;KEA:16543730;KEA:8524413;ProtMapper:19836308;SIGNOR:19836308;iPTMnet:11035810;iPTMnet:12054501;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:19836308,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP,post_translational,11035810;12054501;12147701;15845746;16039586;16522636;16543730;18669648;18691976;19836308;8524413,11,18,10
MAPK3,FOXO3,True,False,True,True,False,True,3,ProtMapper:19282669;SIGNOR:19282669;iPTMnet:19282669,MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,19282669,1,8,4
MAPK3,NR3C1,True,False,True,True,False,True,7,ProtMapper:12351702;ProtMapper:17440046;ProtMapper:20047289;SIGNOR:9199329;iPTMnet:12351702;iPTMnet:17440046;iPTMnet:20047289,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,12351702;17440046;20047289;9199329,4,10,5
MAPK3,GSK3B,True,False,True,True,False,True,6,KEA:16039586;ProtMapper:16039586;SIGNOR:16039586;SIGNOR:28646232;iPTMnet:16039586;phosphoELM:16039586,KEA;MIMP;PhosphoNetworks;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,16039586;28646232,2,13,7
MAPK3,SMAD4,True,True,True,True,True,False,6,KEA:12801888;PhosphoSite:28115363;ProtMapper:12801888;SIGNOR:12801888;iPTMnet:12801888;phosphoELM:12801888,HPRD_MIMP;KEA;MIMP;PhosphoNetworks;PhosphoSite;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,12801888;28115363,2,13,9
APP,GSK3B,True,True,False,False,False,False,5,HPRD:10936190;HPRD:15178331;HPRD:8764598;ProtMapper:29215943;SIGNOR:8764598,HPRD;ProtMapper;SIGNOR;Sparser_ProtMapper;Wang,post_translational,10936190;15178331;29215943;8764598,4,5,4
GSK3B,APP,True,False,False,False,False,False,19,HPRD-phos:10936190;HPRD-phos:15178331;HPRD-phos:8764598;HPRD:10936190;HPRD:15178331;HPRD:8764598;KEA:10936190;KEA:15178331;KEA:8764598;ProtMapper:22184106;ProtMapper:22898493;ProtMapper:23402899;ProtMapper:26837733;ProtMapper:8764598;SIGNOR:8764598;iPTMnet:10936190;iPTMnet:15178331;iPTMnet:8764598;phosphoELM:8764598,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10936190;15178331;22184106;22898493;23402899;26837733;8764598,7,19,9
GSK3B,NR3C1,True,True,True,True,False,True,4,PhosphoSite:30250038;ProtMapper:18838540;SIGNOR:18838540;iPTMnet:18838540,MIMP;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet,post_translational,18838540;30250038,2,11,6
CDK6,RB1,True,True,True,True,False,True,41,ACSN:10385618;ACSN:10498883;ACSN:10778858;ACSN:11520855;ACSN:15279786;ACSN:16236519;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:18786381;ACSN:19075565;ACSN:20068082;ACSN:7575488;ACSN:7736585;ACSN:9190208;ACSN:9315635;ACSN:9425340;ACSN:9736735;CancerCellMap:9380698;DIP:8822197;HPRD:14627988;PhosphoSite:15809340;PhosphoSite:16107892;PhosphoSite:9139732;ProtMapper:15081408;ProtMapper:15809340;ProtMapper:24417566;ProtMapper:25549286;ProtMapper:27507850;ProtMapper:27811360;ProtMapper:29372101;SIGNOR:15809340;dbPTM:15809340;dbPTM:16360038;dbPTM:19413330;dbPTM:19690332;iPTMnet:11416152;iPTMnet:15809340;iPTMnet:16360038;iPTMnet:16936279;iPTMnet:22682621,ACSN;CancerCellMap;DIP;HPRD;HPRD_MIMP;KEGG-MEDICUS;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10385618;10498883;10778858;11416152;11520855;14627988;15081408;15279786;15809340;16107892;16236519;16360038;16936279;17303408;17660363;18590585;18786381;19075565;19413330;19690332;20068082;22682621;24417566;25549286;27507850;27811360;29372101;7575488;7736585;8822197;9139732;9190208;9315635;9380698;9425340;9736735,36,21,13
CDK6,RBL2,True,False,True,True,False,True,10,ACSN:10385618;ACSN:10498883;ACSN:12006580;ACSN:9736735;CancerCellMap:12006580;KEA:11157749;ProtMapper:11157749;SIGNOR:11157749;iPTMnet:11157749;phosphoELM:11157749,ACSN;CancerCellMap;HPRD_MIMP;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10385618;10498883;11157749;12006580;9736735,5,18,11
CDK5,NR3C1,True,True,True,True,False,True,6,PhosphoSite:16125839;PhosphoSite:19841061;PhosphoSite:34087241;ProtMapper:17440046;SIGNOR:17440046;iPTMnet:17440046,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,16125839;17440046;19841061;34087241,4,11,6
APP,CDK5,True,False,False,False,False,False,5,HPRD:10936190;HPRD:15178331;HPRD:8764598;ProtMapper:19700222;SIGNOR:10936190,HPRD;ProtMapper;SIGNOR;Sparser_ProtMapper,post_translational,10936190;15178331;19700222;8764598,4,4,3
CDK5,APP,True,True,False,True,True,False,36,HPRD-phos:10936190;HPRD-phos:15178331;HPRD-phos:8764598;HPRD:10936190;HPRD:15178331;HPRD:8764598;KEA:10936190;KEA:15178331;KEA:8764598;PhosphoSite:10341243;PhosphoSite:10936190;PhosphoSite:11146006;PhosphoSite:11517218;PhosphoSite:14557249;PhosphoSite:14970211;PhosphoSite:15178331;PhosphoSite:15944381;PhosphoSite:16223726;PhosphoSite:16554819;PhosphoSite:16705182;PhosphoSite:17085446;PhosphoSite:17459339;PhosphoSite:18833287;PhosphoSite:21947912;PhosphoSite:24610780;ProtMapper:10936190;ProtMapper:15917097;ProtMapper:19090995;ProtMapper:19455415;ProtMapper:22112898;SIGNOR:10936190;dbPTM:11877420;dbPTM:8131745;iPTMnet:10936190;iPTMnet:15178331;iPTMnet:8764598,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10341243;10936190;11146006;11517218;11877420;14557249;14970211;15178331;15917097;15944381;16223726;16554819;16705182;17085446;17459339;18833287;19090995;19455415;21947912;22112898;24610780;8131745;8764598,23,19,11
CDK5,AR,True,True,False,True,True,False,21,PhosphoSite:17043241;PhosphoSite:21799006;PhosphoSite:22014572;PhosphoSite:22275373;PhosphoSite:25982277;PhosphoSite:27902483;PhosphoSite:29423094;PhosphoSite:30414425;PhosphoSite:32846021;PhosphoSite:33038264;PhosphoSite:33932081;PhosphoSite:33974920;PhosphoSite:33994848;PhosphoSite:7565807;ProtMapper:21799006;ProtMapper:24424504;ProtMapper:25691442;ProtMapper:25851605;ProtMapper:27917404;SIGNOR:21799006;iPTMnet:21799006,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,17043241;21799006;22014572;22275373;24424504;25691442;25851605;25982277;27902483;27917404;29423094;30414425;32846021;33038264;33932081;33974920;33994848;7565807,18,13,5
DYRK1A,TP53,True,True,False,True,True,False,4,ProtMapper:20696760;ProtMapper:24901999;SIGNOR:20696760;iPTMnet:20696760,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,20696760;24901999,2,11,4
DYRK1A,CCND1,True,False,True,True,False,True,26,PhosphoSite:10766840;PhosphoSite:11751903;PhosphoSite:15735756;PhosphoSite:16103118;PhosphoSite:16153639;PhosphoSite:16504004;PhosphoSite:16601140;PhosphoSite:16732330;PhosphoSite:17046823;PhosphoSite:17081987;PhosphoSite:18650423;PhosphoSite:19412162;PhosphoSite:19767775;PhosphoSite:20548028;PhosphoSite:20951943;PhosphoSite:21241249;PhosphoSite:24119401;PhosphoSite:24431113;PhosphoSite:33521925;PhosphoSite:33854232;PhosphoSite:33854239;ProtMapper:24119401;ProtMapper:26008897;ProtMapper:27285583;SIGNOR:24119401;iPTMnet:24119401,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,10766840;11751903;15735756;16103118;16153639;16504004;16601140;16732330;17046823;17081987;18650423;19412162;19767775;20548028;20951943;21241249;24119401;24431113;26008897;27285583;33521925;33854232;33854239,23,11,5
JAM2,F11R,True,False,False,False,False,False,3,Baccin2019:25119047;Cellinker:15065765;connectomeDB2020:25119047,Baccin2019;CellCall;CellChatDB;Cellinker;Wang;connectomeDB2020,post_translational,15065765;25119047,2,6,6
F11R,JAM2,True,False,False,False,False,False,2,Baccin2019:25119047;connectomeDB2020:25119047,Baccin2019;CellCall;CellChatDB;Wang;connectomeDB2020,post_translational,25119047,1,5,5
GSK3B,SMAD4,True,False,False,False,False,False,2,KEA:17570479;PhosphoSite:25373906,KEA;NetworKIN_KEA;PhosphoSite;PhosphoSite_noref,post_translational,17570479;25373906,2,4,2
PRKACA,AR,True,False,False,False,False,False,1,PhosphoSite:18511414,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,post_translational,18511414,1,5,3
PRKACA,RARA,True,True,False,True,True,False,4,KEA:7476969;PhosphoSite:20215566;ProtMapper:16769902;ProtMapper:7476969,KEA;MIMP;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Wang;phosphoELM_KEA,post_translational,16769902;20215566;7476969,3,9,5
MAPK3,E2F4,True,False,False,False,False,False,1,PhosphoSite:23919615,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,post_translational,23919615,1,4,2
CDK1,TIAM1,True,False,False,False,False,False,2,PhosphoSite:26078008;ProtMapper:26078008,PhosphoSite;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,26078008,1,4,2
MAPK3,AR,True,False,False,False,False,False,2,PhosphoSite:21157430;PhosphoSite:28638477,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,post_translational,21157430;28638477,2,7,3
RB1,CCND1,True,False,True,False,False,False,5,BioGRID:8490963;CancerCellMap:9380698;ELM:19237565;ELM:8490963;HPRD:8490963,BioGRID;CancerCellMap;ELM;HPRD;Wang,post_translational,19237565;8490963;9380698,3,5,5
