ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002181,cytoplasmic translation,74/442,161/18903,7.000141712617181e-78,2.7153549703242046e-74,2.4942610207588587e-74,RPL22/RPL11/EIF3I/RPS8/RPL5/RPS7/RPS27A/RPL32/RPL15/RPSA/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL26L1/RACK1/RPS18/RPL10A/RPS12/RPS20/RPL7/RPL30/PABPC1/EIF3E/RPL8/RPS6/RPL35/RPL12/RPL7A/RPS24/RPS3/RPS25/RPL41/RPL6/RPLP0/RPL21/RPS29/RPL4/RPLP1/PKM/RPS17/RPS2/RPS15A/RPL13/EIF4A1/RPL26/RPL23A/RPL19/RPL27/RPL17/RPS15/RPL36/RPS28/EIF3G/RPL18A/RPS16/RPS19/RPL18/RPL13A/RPS11/RPS9/RPL28/RPS5/RPS21/EIF3L/RPL3/RPL36A/RPL39/RPL10,74
GO:0042254,ribosome biogenesis,49/442,310/18903,1.2632762149095081e-26,2.4501242188169908e-23,2.2506263091940446e-23,MRTO4/RPL11/RPS8/RPL5/RPS7/RPSA/RPL14/RPL24/RPL35A/MRPL36/RPS14/NPM1/RPL26L1/RPL10A/RPL7L1/GTF2H5/BUD23/RPL7/BOP1/RPS6/RPL35/RPL7A/MRPS2/RPS24/RPS25/PA2G4/RPL6/RPLP0/RAN/GTF3A/RPS27L/RPS17/NIP7/C1QBP/RPL26/RPL23A/AATF/RPL27/MRPS7/RPS15/RPS28/RPS16/FBL/RPS19/NOP53/RPS5/RPS21/RRP7A/RPL10,49
GO:0022613,ribonucleoprotein complex biogenesis,60/442,489/18903,2.286453976406591e-26,2.956384991493722e-23,2.71566551232853e-23,MRTO4/RPL11/EIF3I/RPS8/RPL5/RPS7/RPSA/RPL14/RPL24/RPL35A/MRPL36/TAF9/RPS14/NPM1/RPL26L1/SNRPC/RPL10A/RPL7L1/GTF2H5/BUD23/RPL7/EIF3E/BOP1/PSIP1/RPS6/RPL35/RPL7A/MRPS2/RPS24/RPS25/PA2G4/SNRPF/RPL6/RPLP0/RAN/GTF3A/RPS27L/RPS17/NIP7/C1QBP/RPL26/RPL23A/AATF/RPL27/MRPS7/RPS15/RPS28/EIF3G/LSM4/RPS16/FBL/RPS19/NOP53/RPL13A/RPS5/SNRPB/RPS21/EIF3L/RRP7A/RPL10,60
GO:0042255,ribosome assembly,23/442,61/18903,2.864397142216926e-22,2.777749128664864e-19,2.551574822737972e-19,MRTO4/RPL11/RPL5/RPSA/RPL24/RPS14/NPM1/BOP1/MRPS2/RPL6/RPLP0/RPS27L/NIP7/C1QBP/RPL23A/MRPS7/RPS15/RPS28/RPS19/NOP53/RPS5/RRP7A/RPL10,23
GO:0042273,ribosomal large subunit biogenesis,22/442,76/18903,1.7661455625869615e-18,1.3701757274549646e-15,1.2586111009172348e-15,MRTO4/RPL11/RPL5/RPL14/RPL24/RPL35A/NPM1/RPL26L1/RPL10A/RPL7L1/RPL7/BOP1/RPL35/RPL7A/RPL6/RPLP0/GTF3A/NIP7/RPL26/RPL23A/NOP53/RPL10,22
GO:0006364,rRNA processing,31/442,229/18903,2.8562373824670896e-15,1.8465574677649734e-12,1.6962041297633506e-12,MRTO4/RPL11/RPS8/RPL5/RPS7/RPL14/RPL35A/RPS14/RPL10A/RPL7L1/GTF2H5/BUD23/RPL7/BOP1/RPS6/RPL35/RPL7A/RPS24/RPS25/PA2G4/RPS17/RPL26/RPL27/RPS15/RPS28/RPS16/FBL/RPS19/NOP53/RPS21/RRP7A,31
GO:0016072,rRNA metabolic process,33/442,268/18903,5.928978274932172e-15,3.285500961208842e-12,3.0179836782925417e-12,MRTO4/RPL11/RPS8/RPL5/RPS7/NCL/RPL14/RPL35A/RPS14/RPL10A/RPL7L1/GTF2H5/BUD23/RPL7/BOP1/RPS6/RPL35/RPL7A/RPS24/RPS25/PA2G4/GTF3A/RPS17/RPL26/RPL27/RPS15/RPS28/RPS16/FBL/RPS19/NOP53/RPS21/RRP7A,33
GO:0042274,ribosomal small subunit biogenesis,19/442,78/18903,1.3131132300710582e-14,6.366957774307044e-12,5.848537215513858e-12,RPS8/RPS7/RPSA/RPS14/NPM1/GTF2H5/RPS6/RPS24/RPS25/RPS27L/RPS17/MRPS7/RPS15/RPS28/RPS16/RPS19/RPS5/RPS21/RRP7A,19
GO:0022618,ribonucleoprotein complex assembly,30/442,234/18903,3.563216492698091e-14,1.5357463083528774e-11,1.4107003307348581e-11,MRTO4/RPL11/EIF3I/RPL5/RPSA/RPL24/TAF9/RPS14/SNRPC/EIF3E/BOP1/PSIP1/SNRPF/RPL6/RPLP0/RPS27L/RPL23A/MRPS7/RPS15/RPS28/EIF3G/LSM4/RPS19/NOP53/RPL13A/RPS5/SNRPB/EIF3L/RRP7A/RPL10,30
GO:0071826,ribonucleoprotein complex subunit organization,30/442,242/18903,8.797782105537611e-14,3.4126596787380387e-11,3.134788676552086e-11,MRTO4/RPL11/EIF3I/RPL5/RPSA/RPL24/TAF9/RPS14/SNRPC/EIF3E/BOP1/PSIP1/SNRPF/RPL6/RPLP0/RPS27L/RPL23A/MRPS7/RPS15/RPS28/EIF3G/LSM4/RPS19/NOP53/RPL13A/RPS5/SNRPB/EIF3L/RRP7A/RPL10,30
